village,wave,treat,treat_event,treat_cum,district,province,region,dist,elevation,pop,lang,ethnicity,stab,SIKA,Project,idname,stab_std,vil_wave,measured,treated,cohort,first.treat
KNB-088,1,0,0,0,Khanabad,Kunduz,RC-North,3494.206485,484.232208,1086,Pashto,Tajik/Uzbek,2.82916666666667,2,2,2073,-1.3412978769347934,KNB-088 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-088,2,0,0,0,Khanabad,Kunduz,RC-North,3494.206485,484.232208,1086,Pashto,Tajik/Uzbek,3.10909090909091,2,2,2073,-0.7505325265664875,KNB-088 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-088,3,0,0,0,Khanabad,Kunduz,RC-North,3494.206485,484.232208,1086,Pashto,Tajik/Uzbek,3.39285714285714,2,2,2073,-0.1516588560984054,KNB-088 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-088,4,0,0,0,Khanabad,Kunduz,RC-North,3494.206485,484.232208,1086,Pashto,Tajik/Uzbek,3.93333333333333,2,2,2073,0.9889876390646896,KNB-088 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-088,5,0,0,0,Khanabad,Kunduz,RC-North,3494.206485,484.232208,1086,Pashto,Tajik/Uzbek,3.21458333333333,2,2,2073,-0.5278963288972474,KNB-088 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-107,1,0,0,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.88787878787879,2,2,2077,0.8930582181659223,KNB-107 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-107,2,0,0,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.29791666666667,2,2,2077,-0.3520257239161388,KNB-107 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-107,3,0,0,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.98333333333333,2,2,2077,1.0945100020533458,KNB-107 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-107,4,0,0,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.72619047619048,2,2,2077,0.5518235638259845,KNB-107 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-107,5,0,0,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.54375,2,2,2077,0.16679256077808188,KNB-107 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KNB-158,1,0,0,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.58444444444445,2,2,2097,0.2526760395438611,KNB-158 1,1 2 3 4 5,0 0 0 0 1,Wave 5 treated,5
KNB-158,2,0,0,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.04791666666667,2,2,2097,-0.8796375388594212,KNB-158 2,1 2 3 4 5,0 0 0 0 1,Wave 5 treated,5
KNB-158,3,0,0,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.19761904761905,2,2,2097,-0.563698559196958,KNB-158 3,1 2 3 4 5,0 0 0 0 1,Wave 5 treated,5
KNB-158,4,0,0,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.00416666666667,2,2,2097,-0.971969606474496,KNB-158 4,1 2 3 4 5,0 0 0 0 1,Wave 5 treated,5
KNB-158,5,1,1,1,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.22708333333333,2,2,2097,-0.5015157381500828,KNB-158 5,1 2 3 4 5,0 0 0 0 1,Wave 5 treated,5
KRB-019,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,34587.079122,1630.189941,1192,Dari,Chahar Aimak - Jamshidi,2.91481481481481,4,4,2176,-1.1605419773709083,KRB-019 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-019,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,34587.079122,1630.189941,1192,Dari,Chahar Aimak - Jamshidi,3.13703703703704,4,4,2176,-0.6915536974213079,KRB-019 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-019,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,34587.079122,1630.189941,1192,Dari,Chahar Aimak - Jamshidi,3.14722222222222,4,4,2176,-0.6700584012569629,KRB-019 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-019,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,34587.079122,1630.189941,1192,Dari,Chahar Aimak - Jamshidi,3.63333333333333,4,4,2176,0.35585346113275107,KRB-019 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-019,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,34587.079122,1630.189941,1192,Dari,Chahar Aimak - Jamshidi,3.06041666666667,4,4,2176,-0.8532569481122576,KRB-019 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-032,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.225,4,4,2180,-0.5059125032746034,KRB-032 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-032,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.46666666666667,4,4,2180,0.0041122511705762544,KRB-032 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-032,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,4.27777777777778,4,4,2180,1.7159194729865577,KRB-032 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-032,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.47916666666667,4,4,2180,0.030492841917740748,KRB-032 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-032,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.74333333333333,4,4,2180,0.5880026597077951,KRB-032 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-050,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.85555555555556,4,4,2187,0.8248417410823515,KRB-050 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-050,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.14,4,4,2187,-0.6853005203553193,KRB-050 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-050,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.28611111111111,4,4,2187,-0.37694072628847,KRB-050 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-050,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.92307692307692,4,4,2187,0.9673420261439396,KRB-050 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-050,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.22121212121212,4,4,2187,-0.513906621682838,KRB-050 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-060,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.07222222222222,4,4,2191,-0.8283419457399471,KRB-060 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-060,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,2.94102564102564,4,4,2191,-1.1052254110178727,KRB-060 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-060,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.6,4,4,2191,0.28550521914032023,KRB-060 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-060,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.14722222222222,4,4,2191,-0.6700584012569629,KRB-060 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-060,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.9547619047619,4,4,2191,1.034211508916968,KRB-060 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-063,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,3.15333333333333,4,4,2193,-0.657161223558351,KRB-063 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-063,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,3.26666666666667,4,4,2193,-0.4179772007840491,KRB-063 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-063,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,2.77878787878788,4,4,2193,-1.4476196517642774,KRB-063 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-063,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,2.33555555555556,4,4,2193,-2.3830380937728055,KRB-063 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-063,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,3.16666666666667,4,4,2193,-0.6290219267613623,KRB-063 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-084,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.75833333333333,4,4,2198,0.6196593686043923,KRB-084 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-084,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.10512820512821,4,4,2198,-0.7588956042858592,KRB-084 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-084,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.6,4,4,2198,0.28550521914032023,KRB-084 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-084,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.60666666666667,4,4,2198,0.2995748675388147,KRB-084 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-084,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.16041666666667,4,4,2198,-0.6422122221349446,KRB-084 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-085,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,23166.775446,1282.110962,735,Dari,Chahar Aimak - Jamshidi,3.67666666666667,4,4,2199,0.4473061757229334,KRB-085 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-085,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,23166.775446,1282.110962,735,Dari,Chahar Aimak - Jamshidi,3.20416666666667,4,4,2199,-0.5498801545198697,KRB-085 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-085,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,23166.775446,1282.110962,735,Dari,Chahar Aimak - Jamshidi,2.82727272727273,4,4,2199,-1.345294936138911,KRB-085 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-085,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,23166.775446,1282.110962,735,Dari,Chahar Aimak - Jamshidi,2.67619047619048,4,4,2199,-1.6641460589358013,KRB-085 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-085,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,23166.775446,1282.110962,735,Dari,Chahar Aimak - Jamshidi,3.425,4,4,2199,-0.083823051319978,KRB-085 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-087,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,3.425,4,4,2200,-0.083823051319978,KRB-087 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-087,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,2.76444444444444,4,4,2200,-1.4778907134701265,KRB-087 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-087,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,3.1125,4,4,2200,-0.743337819999081,KRB-087 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-087,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,2.99791666666667,4,4,2200,-0.9851599018480782,KRB-087 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-087,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,2.88787878787879,4,4,2200,-1.2173890416072073,KRB-087 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-100,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,5062.16568,1325.276978,723,Pashto,Chahar Aimak - Jamshidi,3.55384615384615,4,4,2207,0.18809996099693693,KRB-100 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-100,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,5062.16568,1325.276978,723,Pashto,Chahar Aimak - Jamshidi,3.44848484848485,4,4,2207,-0.03425951718893872,KRB-100 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-100,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,5062.16568,1325.276978,723,Pashto,Chahar Aimak - Jamshidi,3.825,4,4,2207,0.7603558525892746,KRB-100 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-100,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,5062.16568,1325.276978,723,Pashto,Chahar Aimak - Jamshidi,3.67037037037037,4,4,2207,0.4340181744576878,KRB-100 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-100,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,5062.16568,1325.276978,723,Pashto,Chahar Aimak - Jamshidi,3.23541666666667,4,4,2207,-0.4839286776519594,KRB-100 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-137,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.56111111111111,4,4,2224,0.20343227014914048,KRB-137 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-137,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.33333333333333,4,4,2224,-0.27728071679918836,KRB-137 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-137,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.02666666666667,4,4,2224,-0.9244845431296007,KRB-137 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-137,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.43555555555555,4,4,2224,-0.061546108022384256,KRB-137 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-137,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.21333333333333,4,4,2224,-0.5305343879719642,KRB-137 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-138,1,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.49047619047619,4,4,2225,0.05436099545088119,KRB-138 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-138,2,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.61111111111111,4,4,2225,0.3089546331377966,KRB-138 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-138,3,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.62380952380952,4,4,2225,0.33575396342062425,KRB-138 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-138,4,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,2.4875,4,4,2225,-2.062367357357287,KRB-138 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
KRB-138,5,0,0,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.58055555555556,4,4,2225,0.24446874464474114,KRB-138 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-039,1,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,3.2625,0,5,2366,-0.4267707310331108,LAK-039 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-039,2,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,2.86296296296296,1,1,2366,-1.2699725760258076,LAK-039 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-039,3,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,3.12083333333333,1,1,2366,-0.7257507595009782,LAK-039 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-039,4,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,2.77111111111111,1,1,2366,-1.463821065071632,LAK-039 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-039,5,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,3.68974358974359,1,1,2366,0.47490433219688344,LAK-039 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-051,1,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.45833333333333,0,5,2368,-0.013474809327547155,LAK-051 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-051,2,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,2.86666666666667,1,1,2368,-1.2621561046933016,LAK-051 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-051,3,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.32307692307692,1,1,2368,-0.2989263297199374,LAK-051 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-051,4,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.26944444444444,1,1,2368,-0.4121148472846962,LAK-051 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-051,5,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.53333333333333,1,1,2368,0.14480873515543793,LAK-051 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-058,1,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.34791666666667,0,5,2371,-0.2465033609274827,LAK-058 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-058,2,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.59,1,1,2371,0.26440074654258844,LAK-058 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-058,3,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.13333333333333,1,1,2371,-0.6993701687538137,LAK-058 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-058,4,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.11777777777778,1,1,2371,-0.7321993483502729,LAK-058 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAK-058,5,0,0,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.51666666666667,1,1,2371,0.1096346141592333,LAK-058 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-012,1,0,0,0,Lajah-Mangal,Paktiya,RC-East,8339.243173,1976.519043,328,Pashto,Pashtun,3.21,0,5,2377,-0.5375692121712006,LAM-012 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-012,2,0,0,0,Lajah-Mangal,Paktiya,RC-East,8339.243173,1976.519043,328,Pashto,Pashtun,2.71666666666667,1,1,2377,-1.578723193659271,LAM-012 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-012,3,0,0,0,Lajah-Mangal,Paktiya,RC-East,8339.243173,1976.519043,328,Pashto,Pashtun,3.12083333333333,1,1,2377,-0.7257507595009782,LAM-012 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-012,4,0,0,0,Lajah-Mangal,Paktiya,RC-East,8339.243173,1976.519043,328,Pashto,Pashtun,3.40416666666667,1,1,2377,-0.12779070256524436,LAM-012 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-012,5,0,0,0,Lajah-Mangal,Paktiya,RC-East,8339.243173,1976.519043,328,Pashto,Pashtun,3.46923076923077,1,1,2377,0.009523654400758124,LAM-012 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-017,1,0,0,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.65833333333333,0,5,2379,0.40861464262707914,LAM-017 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-017,2,0,0,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.42291666666667,1,1,2379,-0.0882198164444976,LAM-017 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-017,3,0,0,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.64074074074074,1,1,2379,0.37148640379774217,LAM-017 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-017,4,0,0,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.40416666666667,1,1,2379,-0.12779070256524436,LAM-017 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-017,5,0,0,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.00208333333333,1,1,2379,-0.9763663715990372,LAM-017 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-027,1,0,0,0,Lajah-Mangal,Paktiya,RC-East,6024.168883,2075.653076,2734,Pashto,Pashtun,3.6875,0,5,2384,0.4701693543704689,LAM-027 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-027,2,0,0,0,Lajah-Mangal,Paktiya,RC-East,6024.168883,2075.653076,2734,Pashto,Pashtun,2.27222222222222,1,1,2384,-2.516699753558451,LAM-027 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-027,3,0,0,0,Lajah-Mangal,Paktiya,RC-East,6024.168883,2075.653076,2734,Pashto,Pashtun,3.03125,1,1,2384,-0.9148116598556474,LAM-027 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-027,4,0,0,0,Lajah-Mangal,Paktiya,RC-East,6024.168883,2075.653076,2734,Pashto,Pashtun,3.61111111111111,1,1,2384,0.3089546331377966,LAM-027 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-027,5,0,0,0,Lajah-Mangal,Paktiya,RC-East,6024.168883,2075.653076,2734,Pashto,Pashtun,3.03846153846154,1,1,2384,-0.8995920882707416,LAM-027 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-041,1,0,0,0,Lajah-Mangal,Paktiya,RC-East,3539.153811,1911.343994,253,Pashto,Pashtun,3.73571428571428,0,5,2391,0.5719230615380898,LAM-041 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-041,2,0,0,0,Lajah-Mangal,Paktiya,RC-East,3539.153811,1911.343994,253,Pashto,Pashtun,3.04102564102564,1,1,2391,-0.8941806850405597,LAM-041 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-041,3,0,0,0,Lajah-Mangal,Paktiya,RC-East,3539.153811,1911.343994,253,Pashto,Pashtun,3.86,1,1,2391,0.8342215066813335,LAM-041 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-041,4,0,0,0,Lajah-Mangal,Paktiya,RC-East,3539.153811,1911.343994,253,Pashto,Pashtun,3.19555555555556,1,1,2391,-0.5680534503679142,LAM-041 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-041,5,0,0,0,Lajah-Mangal,Paktiya,RC-East,3539.153811,1911.343994,253,Pashto,Pashtun,2.98541666666667,1,1,2391,-1.0115404925952418,LAM-041 5,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-052,1,0,0,0,Lajah-Mangal,Paktiya,RC-East,5559.546265,1862.928955,303,Pashto,Pashtun,3.80416666666667,0,5,2399,0.7163882013440073,LAM-052 1,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-052,2,0,0,0,Lajah-Mangal,Paktiya,RC-East,5559.546265,1862.928955,303,Pashto,Pashtun,3.24166666666667,1,1,2399,-0.4707383822783781,LAM-052 2,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-052,3,0,0,0,Lajah-Mangal,Paktiya,RC-East,5559.546265,1862.928955,303,Pashto,Pashtun,3.375,1,1,2399,-0.1893454143086341,LAM-052 3,1 2 3 4 5,0 0 0 0 0,Never treated,0
LAM-052,4,0,0,0,Lajah-Mangal,Paktiya,RC-East,5559.546265,1862.928955,303,Pashto,Pashtun,2.97435897435897,1,1,2399,-1.034877169025442,LAM-052 4,1 2 3 4 5,0 0 0 0 0,Never treated,0
