village,wave,treat,treat_event,treat_cum,district,province,region,dist,elevation,pop,lang,ethnicity,stab,SIKA,Project,idname,stab_std,vil_wave,measured,treated,cohort,first.treat
DND-149,4,1,1,3,Dand,Kandahar,RC-South,8380.398191,996.529175,141,Pashto,Pashtun,3.79333333333333,0,7,1147,0.6935250226964512,DND-149 4,"NA 2 3 4 5","NA 1 1 1 0",Wave 2 treated,2
DND-149,5,0,1,3,Dand,Kandahar,RC-South,8380.398191,996.529175,141,Pashto,Pashtun,3.61555555555555,0,7,1147,0.31833439873677943,DND-149 5,"NA 2 3 4 5","NA 1 1 1 0",Wave 2 treated,2
DWD-024,2,0,0,0,Deh Rawud,Uruzgan,RC-South,952.512691,1088.827026,527,Pashto,Pashtun,4.49761904761905,3,3,1229,2.1798828785081112,DWD-024 2,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-024,3,0,0,0,Deh Rawud,Uruzgan,RC-South,952.512691,1088.827026,527,Pashto,Pashtun,3.37692307692308,3,3,1229,-0.18528686188598692,DWD-024 3,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-024,4,1,1,1,Deh Rawud,Uruzgan,RC-South,952.512691,1088.827026,527,Pashto,Pashtun,4.21025641025641,3,3,1229,1.5734191879249482,DWD-024 4,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-024,5,1,1,2,Deh Rawud,Uruzgan,RC-South,952.512691,1088.827026,527,Pashto,Pashtun,4.25666666666667,3,3,1229,1.6713655863913497,DWD-024 5,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-033,2,0,0,0,Deh Rawud,Uruzgan,RC-South,4081.829851,1065.30896,653,Pashto,Pashtun,3.97619047619048,3,3,1230,1.079435378769267,DWD-033 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-033,3,0,0,0,Deh Rawud,Uruzgan,RC-South,4081.829851,1065.30896,653,Pashto,Pashtun,4.11666666666667,3,3,1230,1.3759029700231102,DWD-033 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-033,4,0,0,0,Deh Rawud,Uruzgan,RC-South,4081.829851,1065.30896,653,Pashto,Pashtun,3.33571428571428,3,3,1230,-0.2722558423711618,DWD-033 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-033,5,0,0,0,Deh Rawud,Uruzgan,RC-South,4081.829851,1065.30896,653,Pashto,Pashtun,3.86222222222222,3,3,1230,0.8389113894808244,DWD-033 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-047,2,0,0,0,Deh Rawud,Uruzgan,RC-South,14876.213015,1023.142029,403,Pashto,Pashtun,4.26666666666667,3,3,1233,1.6924700589890804,DWD-047 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-047,3,0,0,0,Deh Rawud,Uruzgan,RC-South,14876.213015,1023.142029,403,Pashto,Pashtun,4.11944444444445,3,3,1233,1.3817653235224847,DWD-047 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-047,4,0,0,0,Deh Rawud,Uruzgan,RC-South,14876.213015,1023.142029,403,Pashto,Pashtun,3.57777777777778,3,3,1233,0.23860639114536666,DWD-047 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-047,5,0,0,0,Deh Rawud,Uruzgan,RC-South,14876.213015,1023.142029,403,Pashto,Pashtun,4.05777777777778,3,3,1233,1.2516210758364679,DWD-047 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-054,2,0,0,0,Deh Rawud,Uruzgan,RC-South,4294.661111,1104.55896,623,Pashto,Pashtun,4.16222222222222,3,3,1235,1.472045567412764,DWD-054 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-054,3,0,0,0,Deh Rawud,Uruzgan,RC-South,4294.661111,1104.55896,623,Pashto,Pashtun,3.97916666666667,3,3,1235,1.0857164718043055,DWD-054 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-054,4,0,0,0,Deh Rawud,Uruzgan,RC-South,4294.661111,1104.55896,623,Pashto,Pashtun,3.81777777777778,3,3,1235,0.7451137334909173,DWD-054 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-054,5,0,0,0,Deh Rawud,Uruzgan,RC-South,4294.661111,1104.55896,623,Pashto,Pashtun,3.59761904761905,3,3,1235,0.28048034471229366,DWD-054 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-089,2,0,0,0,Deh Rawud,Uruzgan,RC-South,9219.083926,1058.776001,748,Pashto,Pashtun,4.33555555555556,3,3,1247,1.8378564257734538,DWD-089 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-089,3,0,0,0,Deh Rawud,Uruzgan,RC-South,9219.083926,1058.776001,748,Pashto,Pashtun,3.62424242424242,3,3,1247,0.33666757695299315,DWD-089 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-089,4,0,0,0,Deh Rawud,Uruzgan,RC-South,9219.083926,1058.776001,748,Pashto,Pashtun,3.38888888888889,3,3,1247,-0.16003364681178237,DWD-089 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-089,5,0,0,0,Deh Rawud,Uruzgan,RC-South,9219.083926,1058.776001,748,Pashto,Pashtun,3.25333333333333,3,3,1247,-0.4461164975810389,DWD-089 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-092,2,0,0,0,Deh Rawud,Uruzgan,RC-South,4147.328026,1090.944946,1053,Pashto,Pashtun,4.79285714285714,3,3,1249,2.802967307583976,DWD-092 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-092,3,0,0,0,Deh Rawud,Uruzgan,RC-South,4147.328026,1090.944946,1053,Pashto,Pashtun,4.06388888888889,3,3,1249,1.2645182535350796,DWD-092 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-092,4,0,0,0,Deh Rawud,Uruzgan,RC-South,4147.328026,1090.944946,1053,Pashto,Pashtun,3.71111111111111,3,3,1249,0.5199993591151097,DWD-092 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-092,5,0,0,0,Deh Rawud,Uruzgan,RC-South,4147.328026,1090.944946,1053,Pashto,Pashtun,3.94333333333333,3,3,1249,1.0100921116624204,DWD-092 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-093,2,0,0,0,Deh Rawud,Uruzgan,RC-South,1862.422476,1044.296021,1090,Pashto,Pashtun,2.72083333333333,3,3,1250,-1.5699296634102298,DWD-093 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-093,3,0,0,0,Deh Rawud,Uruzgan,RC-South,1862.422476,1044.296021,1090,Pashto,Pashtun,3.88974358974359,3,3,1250,0.8969937841515098,DWD-093 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-093,4,0,0,0,Deh Rawud,Uruzgan,RC-South,1862.422476,1044.296021,1090,Pashto,Pashtun,3.9,3,3,1250,0.9186393970722587,DWD-093 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-093,5,0,0,0,Deh Rawud,Uruzgan,RC-South,1862.422476,1044.296021,1090,Pashto,Pashtun,3.43777777777778,3,3,1250,-0.056856225222871745,DWD-093 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-098,2,0,0,0,Deh Rawud,Uruzgan,RC-South,4715.025432,1069.734009,2059,Pashto,Pashtun,4.62,3,3,1252,2.4381614241089125,DWD-098 2,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-098,3,0,0,0,Deh Rawud,Uruzgan,RC-South,4715.025432,1069.734009,2059,Pashto,Pashtun,3.75606060606061,3,3,1252,0.614862897559468,DWD-098 3,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-098,4,1,1,1,Deh Rawud,Uruzgan,RC-South,4715.025432,1069.734009,2059,Pashto,Pashtun,3.73333333333333,3,3,1252,0.5668981871100633,DWD-098 4,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-098,5,1,1,2,Deh Rawud,Uruzgan,RC-South,4715.025432,1069.734009,2059,Pashto,Pashtun,3.97857142857143,3,3,1252,1.0844602531972936,DWD-098 5,"NA 2 3 4 5","NA 0 0 1 1",Wave 4 treated,4
DWD-114,2,0,0,0,Deh Rawud,Uruzgan,RC-South,8237.824624,1064.993042,811,Pashto,Pashtun,4.46428571428571,3,3,1257,2.109534636515659,DWD-114 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-114,3,0,0,0,Deh Rawud,Uruzgan,RC-South,8237.824624,1064.993042,811,Pashto,Pashtun,3.44523809523809,3,3,1257,-0.04111161868172274,DWD-114 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-114,4,0,0,0,Deh Rawud,Uruzgan,RC-South,8237.824624,1064.993042,811,Pashto,Pashtun,3.32380952380952,3,3,1257,-0.29738021451131424,DWD-114 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-114,5,0,0,0,Deh Rawud,Uruzgan,RC-South,8237.824624,1064.993042,811,Pashto,Pashtun,3.41777777777778,3,3,1257,-0.09906517041833438,DWD-114 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-115,2,0,0,0,Deh Rawud,Uruzgan,RC-South,4119.869223,1053.369995,1825,Pashto,Pashtun,4.16,3,3,1258,1.467355684613273,DWD-115 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-115,3,0,0,0,Deh Rawud,Uruzgan,RC-South,4119.869223,1053.369995,1825,Pashto,Pashtun,3.89166666666667,3,3,1258,0.901052336574157,DWD-115 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-115,4,0,0,0,Deh Rawud,Uruzgan,RC-South,4119.869223,1053.369995,1825,Pashto,Pashtun,3.98809523809524,3,3,1258,1.1045597509094194,DWD-115 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-115,5,0,0,0,Deh Rawud,Uruzgan,RC-South,4119.869223,1053.369995,1825,Pashto,Pashtun,2.86222222222222,3,3,1258,-1.2715358702923052,DWD-115 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-122,2,0,0,0,Deh Rawud,Uruzgan,RC-South,6463.553779,1054.07605,488,Pashto,Pashtun,4.71282051282051,3,3,1261,2.6340542210416946,DWD-122 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-122,3,0,0,0,Deh Rawud,Uruzgan,RC-South,6463.553779,1054.07605,488,Pashto,Pashtun,3.7,3,3,1261,0.4965499451176334,DWD-122 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-122,4,0,0,0,Deh Rawud,Uruzgan,RC-South,6463.553779,1054.07605,488,Pashto,Pashtun,3.40512820512821,3,3,1261,-0.12576142635392076,DWD-122 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-122,5,0,0,0,Deh Rawud,Uruzgan,RC-South,6463.553779,1054.07605,488,Pashto,Pashtun,3.34358974358974,3,3,1261,-0.2556351038784384,DWD-122 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DWD-124,2,0,0,0,Deh Rawud,Uruzgan,RC-South,2050.753528,1047.618042,117,Pashto,Pashtun,4.04444444444445,3,3,1262,1.2234817790394996,DWD-124 2,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
DWD-124,3,0,0,0,Deh Rawud,Uruzgan,RC-South,2050.753528,1047.618042,117,Pashto,Pashtun,3.80238095238095,3,3,1262,0.7126195455229721,DWD-124 3,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
DWD-124,4,0,0,0,Deh Rawud,Uruzgan,RC-South,2050.753528,1047.618042,117,Pashto,Pashtun,3.71666666666667,3,3,1262,0.5317240661138587,DWD-124 4,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
DWD-124,5,1,1,1,Deh Rawud,Uruzgan,RC-South,2050.753528,1047.618042,117,Pashto,Pashtun,3.96923076923077,3,3,1262,1.064747284287323,DWD-124 5,"NA 2 3 4 5","NA 0 0 0 1",Wave 5 treated,5
DYK-012,2,0,0,0,Deh Yak,Ghazni,RC-East,12601.031693,2373.727051,152,Pashto,Pashtun,3.44285714285714,1,1,1282,-0.0461364931097493,DYK-012 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-012,3,0,0,0,Deh Yak,Ghazni,RC-East,12601.031693,2373.727051,152,Pashto,Pashtun,2.88541666666667,1,1,1282,-1.222585218572555,DYK-012 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-012,4,0,0,0,Deh Yak,Ghazni,RC-East,12601.031693,2373.727051,152,Pashto,Pashtun,2.85777777777778,1,1,1282,-1.280915635891287,DYK-012 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-012,5,0,0,0,Deh Yak,Ghazni,RC-East,12601.031693,2373.727051,152,Pashto,Pashtun,3.26041666666667,1,1,1282,-0.43116749615763134,DYK-012 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-013,2,0,0,0,Deh Yak,Ghazni,RC-East,14337.699751,2129.821045,633,Pashto,Pashtun,3.22916666666667,1,1,1283,-0.49711897302554164,DYK-013 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-013,3,0,0,0,Deh Yak,Ghazni,RC-East,14337.699751,2129.821045,633,Pashto,Pashtun,3.31944444444444,1,1,1283,-0.30659248429603914,DYK-013 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-013,4,0,0,0,Deh Yak,Ghazni,RC-East,14337.699751,2129.821045,633,Pashto,Pashtun,3.19333333333333,1,1,1283,-0.5727433331674268,DYK-013 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-013,5,0,0,0,Deh Yak,Ghazni,RC-East,14337.699751,2129.821045,633,Pashto,Pashtun,3.99375,1,1,1283,1.1164938276759897,DYK-013 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-018,2,0,0,0,Deh Yak,Ghazni,RC-East,16782.01252,2109.331055,616,Pashto,Pashtun,3.03125,1,1,1286,-0.9148116598556474,DYK-018 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-018,3,0,0,0,Deh Yak,Ghazni,RC-East,16782.01252,2109.331055,616,Pashto,Pashtun,2.82888888888889,1,1,1286,-1.3418841122847351,DYK-018 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-018,4,0,0,0,Deh Yak,Ghazni,RC-East,16782.01252,2109.331055,616,Pashto,Pashtun,3.54791666666667,1,1,1286,0.1755860910271436,DYK-018 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-018,5,0,0,0,Deh Yak,Ghazni,RC-East,16782.01252,2109.331055,616,Pashto,Pashtun,3.91111111111111,1,1,1286,0.942088811069736,DYK-018 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-025,2,0,0,0,Deh Yak,Ghazni,RC-East,13561.319211,2299.061035,262,Pashto,Pashtun,3.15111111111111,1,1,1289,-0.6618511063578429,DYK-025 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-025,3,0,0,0,Deh Yak,Ghazni,RC-East,13561.319211,2299.061035,262,Pashto,Pashtun,3.66969696969697,1,1,1289,0.432596997851781,DYK-025 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-025,4,0,0,0,Deh Yak,Ghazni,RC-East,13561.319211,2299.061035,262,Pashto,Pashtun,3.78461538461538,1,1,1289,0.6751262517138112,DYK-025 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-025,5,0,0,0,Deh Yak,Ghazni,RC-East,13561.319211,2299.061035,262,Pashto,Pashtun,4.08125,1,1,1289,1.3011579629061383,DYK-025 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-028,2,0,0,0,Deh Yak,Ghazni,RC-East,13185.443502,2117.001953,2740,Dari,Pashtun,3.04375,1,1,1292,-0.8884310691084829,DYK-028 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-028,3,0,0,0,Deh Yak,Ghazni,RC-East,13185.443502,2117.001953,2740,Dari,Pashtun,3.7952380952381,1,1,1292,0.6975449222388934,DYK-028 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-028,4,0,0,0,Deh Yak,Ghazni,RC-East,13185.443502,2117.001953,2740,Dari,Pashtun,2.62121212121212,1,1,1292,-1.780174977546715,DYK-028 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-028,5,0,0,0,Deh Yak,Ghazni,RC-East,13185.443502,2117.001953,2740,Dari,Pashtun,2.66444444444444,1,1,1292,-1.6889354394474396,DYK-028 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-037,2,0,0,0,Deh Yak,Ghazni,RC-East,11223.830646,2150.970947,1160,Pashto,Pashtun,3.34166666666667,1,1,1295,-0.25969365630106495,DYK-037 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-037,3,0,0,0,Deh Yak,Ghazni,RC-East,11223.830646,2150.970947,1160,Pashto,Pashtun,2.53333333333333,1,1,1295,-1.9656385246176917,DYK-037 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-037,4,0,0,0,Deh Yak,Ghazni,RC-East,11223.830646,2150.970947,1160,Pashto,Pashtun,3.30238095238095,1,1,1295,-0.34260408436359263,DYK-037 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-037,5,0,0,0,Deh Yak,Ghazni,RC-East,11223.830646,2150.970947,1160,Pashto,Pashtun,3.10833333333333,1,1,1295,-0.7521313502481427,DYK-037 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-050,2,0,0,0,Deh Yak,Ghazni,RC-East,13068.479268,2386.925049,3552,Dari,Pashtun,3.08888888888889,1,1,1301,-0.7931678247437218,DYK-050 2,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
DYK-050,3,1,1,1,Deh Yak,Ghazni,RC-East,13068.479268,2386.925049,3552,Dari,Pashtun,3.50833333333333,1,1,1301,0.0920475536611099,DYK-050 3,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
DYK-050,4,1,1,2,Deh Yak,Ghazni,RC-East,13068.479268,2386.925049,3552,Dari,Pashtun,3.50833333333333,1,1,1301,0.0920475536611099,DYK-050 4,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
DYK-050,5,0,1,2,Deh Yak,Ghazni,RC-East,13068.479268,2386.925049,3552,Dari,Pashtun,3.50555555555556,1,1,1301,0.08618520016175604,DYK-050 5,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
DYK-066,2,0,0,0,Deh Yak,Ghazni,RC-East,6960.694309,2174.209961,594,Pashto,Pashtun,3.16888888888889,1,1,1307,-0.6243320439618713,DYK-066 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-066,3,0,0,0,Deh Yak,Ghazni,RC-East,6960.694309,2174.209961,594,Pashto,Pashtun,2.79111111111111,1,1,1307,-1.4216121198761693,DYK-066 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-066,4,0,0,0,Deh Yak,Ghazni,RC-East,6960.694309,2174.209961,594,Pashto,Pashtun,3.63958333333333,1,1,1307,0.3690437565063324,DYK-066 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
DYK-066,5,0,0,0,Deh Yak,Ghazni,RC-East,6960.694309,2174.209961,594,Pashto,Pashtun,3.86,1,1,1307,0.8342215066813335,DYK-066 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-082,2,0,0,0,Gelan,Ghazni,RC-East,13366.717769,1951.292969,513,Pashto,Pashtun,2.9375,0,5,1459,-1.1126660904593784,GLN-082 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-082,3,0,0,0,Gelan,Ghazni,RC-East,13366.717769,1951.292969,513,Pashto,Pashtun,3.39047619047619,0,5,1459,-0.15668373052643195,GLN-082 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-082,4,0,0,0,Gelan,Ghazni,RC-East,13366.717769,1951.292969,513,Pashto,Pashtun,3.60416666666667,0,5,1459,0.29429874938938194,GLN-082 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-082,5,0,0,0,Gelan,Ghazni,RC-East,13366.717769,1951.292969,513,Pashto,Pashtun,3.37333333333333,0,5,1459,-0.1928628264082631,GLN-082 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-091,2,0,0,0,Gelan,Ghazni,RC-East,15205.918704,1973.487061,704,Pashto,Pashtun,3.62444444444444,0,5,1460,0.3370939299347648,GLN-091 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-091,3,0,0,0,Gelan,Ghazni,RC-East,15205.918704,1973.487061,704,Pashto,Pashtun,3.42564102564103,0,5,1460,-0.08247020051242175,GLN-091 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-091,4,0,0,0,Gelan,Ghazni,RC-East,15205.918704,1973.487061,704,Pashto,Pashtun,3.15208333333333,0,5,1460,-0.6597992826330679,GLN-091 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-091,5,0,0,0,Gelan,Ghazni,RC-East,15205.918704,1973.487061,704,Pashto,Pashtun,3.76875,0,5,1460,0.6416431942270353,GLN-091 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GLN-104,2,0,0,0,Gelan,Ghazni,RC-East,2956.656721,1966.572021,843,Pashto,Pashtun,3.37291666666667,0,5,1466,-0.19374217943315464,GLN-104 2,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
GLN-104,3,1,1,1,Gelan,Ghazni,RC-East,2956.656721,1966.572021,843,Pashto,Pashtun,2.92916666666667,0,5,1466,-1.1302531509574811,GLN-104 3,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
GLN-104,4,1,1,2,Gelan,Ghazni,RC-East,2956.656721,1966.572021,843,Pashto,Pashtun,4.08181818181818,0,5,1466,1.30235708066737,GLN-104 4,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
GLN-104,5,0,1,2,Gelan,Ghazni,RC-East,2956.656721,1966.572021,843,Pashto,Pashtun,3.47380952380952,0,5,1466,0.019186874454654987,GLN-104 5,"NA 2 3 4 5","NA 0 1 1 0",Wave 3 treated,3
GRB-003,2,0,0,0,Gurbuz,Khost,RC-East,1477.598587,1216.078003,1453,Pashto,Pashtun,3.46222222222222,1,6,1492,-0.005267514428427209,GRB-003 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-003,3,0,0,0,Gurbuz,Khost,RC-East,1477.598587,1216.078003,1453,Pashto,Pashtun,3.51666666666667,1,1,1492,0.1096346141592333,GRB-003 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-003,4,0,0,0,Gurbuz,Khost,RC-East,1477.598587,1216.078003,1453,Pashto,Pashtun,3.36,1,1,1492,-0.2210021232052313,GRB-003 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-003,5,0,0,0,Gurbuz,Khost,RC-East,1477.598587,1216.078003,1453,Pashto,Pashtun,3.675,1,1,1492,0.4437887636233044,GRB-003 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-008,2,0,0,0,Gurbuz,Khost,RC-East,938.669653,1193.75,501,Pashto,Pashtun,3.6962962962963,1,6,1496,0.48873347378514814,GRB-008 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-008,3,0,0,0,Gurbuz,Khost,RC-East,938.669653,1193.75,501,Pashto,Pashtun,4.13333333333333,1,1,1496,1.411077091019316,GRB-008 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-008,4,0,0,0,Gurbuz,Khost,RC-East,938.669653,1193.75,501,Pashto,Pashtun,3.23888888888889,1,1,1496,-0.4766007357777526,GRB-008 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-008,5,0,0,0,Gurbuz,Khost,RC-East,938.669653,1193.75,501,Pashto,Pashtun,3.67555555555556,1,1,1496,0.4449612343231879,GRB-008 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-012,2,0,0,0,Gurbuz,Khost,RC-East,9025.999804,1316.838013,235,Pashto,Pashtun,2.79583333333333,1,6,1499,-1.4116461189272458,GRB-012 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-012,3,0,0,0,Gurbuz,Khost,RC-East,9025.999804,1316.838013,235,Pashto,Pashtun,3.51515151515152,1,1,1499,0.10643696679594358,GRB-012 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-012,4,0,0,0,Gurbuz,Khost,RC-East,9025.999804,1316.838013,235,Pashto,Pashtun,4.01111111111111,1,1,1499,1.1531335370470492,GRB-012 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-012,5,0,0,0,Gurbuz,Khost,RC-East,9025.999804,1316.838013,235,Pashto,Pashtun,3.91025641025641,1,1,1499,0.9402850099930087,GRB-012 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-013,2,0,0,0,Gurbuz,Khost,RC-East,7237.908771,1279.04895,1646,Pashto,Pashtun,3.3375,1,6,1500,-0.26848718655012666,GRB-013 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-013,3,0,0,0,Gurbuz,Khost,RC-East,7237.908771,1279.04895,1646,Pashto,Pashtun,3.51777777777778,1,1,1500,0.11197955555897877,GRB-013 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-013,4,0,0,0,Gurbuz,Khost,RC-East,7237.908771,1279.04895,1646,Pashto,Pashtun,4.03666666666667,1,1,1500,1.2070671892412599,GRB-013 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-013,5,0,0,0,Gurbuz,Khost,RC-East,7237.908771,1279.04895,1646,Pashto,Pashtun,3.61666666666667,1,1,1500,0.32067934013654553,GRB-013 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-025,2,0,0,0,Gurbuz,Khost,RC-East,3114.752006,1224.880981,318,Pashto,Pashtun,3.63,1,6,1507,0.3488186369335137,GRB-025 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-025,3,0,0,0,Gurbuz,Khost,RC-East,3114.752006,1224.880981,318,Pashto,Pashtun,3.31666666666667,1,1,1507,-0.312454837795393,GRB-025 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-025,4,0,0,0,Gurbuz,Khost,RC-East,3114.752006,1224.880981,318,Pashto,Pashtun,3.23703703703704,1,1,1507,-0.48050897144399474,GRB-025 4,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-025,5,0,0,0,Gurbuz,Khost,RC-East,3114.752006,1224.880981,318,Pashto,Pashtun,3.61458333333333,1,1,1507,0.31628257501200435,GRB-025 5,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-026,2,0,0,0,Gurbuz,Khost,RC-East,5719.046507,1248.478027,595,Pashto,Pashtun,3.96666666666667,1,6,1508,1.0593358810571412,GRB-026 2,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
GRB-026,3,0,0,0,Gurbuz,Khost,RC-East,5719.046507,1248.478027,595,Pashto,Pashtun,3.36969696969697,1,1,1508,-0.20053718008015747,GRB-026 3,"NA 2 3 4 5","NA 0 0 0 0",Never treated,0
