village,wave,treat,vil_wave,treat2,treat3,SI2,district,province,region,dist,elevation,pop,lang,ethnicity,RI2,SIKA,Project,stability,resilience,type,first.treat,idname
MRW-036,4,0,MRW-036 4,0,1,4.00444444444444,Marawarah,Kunar,RC-East,0,860.526123,27160,Pashto,Sparsley Populated,4.33333333333333,0,5,1.137578831708687,1.5214614403712041,Wave 4 treated,4,191
MRW-036,5,1,MRW-036 5,1,2,4.05333333333333,Marawarah,Kunar,RC-East,0,860.526123,27160,Pashto,Sparsley Populated,3.94047619047619,0,5,1.2406770723969043,0.6333384254154969,Wave 4 treated,4,191
MSQ-040,1,0,MSQ-040 1,0,0,3.16041666666667,Musa Qal'ah,Helmand,RC-Southwest,13488.797541,994.475281,1413,Pashto,Pashtun,2.875,0,5,-0.6423302838091334,-1.7753588424189337,Wave 5 treated,5,192
MSQ-040,2,0,MSQ-040 2,0,0,4.06666666666667,Musa Qal'ah,Helmand,RC-Southwest,13488.797541,994.475281,1413,Pashto,Pashtun,4.16666666666667,0,5,1.2687947744027948,1.1446819794809153,Wave 5 treated,5,192
MSQ-040,3,0,MSQ-040 3,0,0,4.4625,Musa Qal'ah,Helmand,RC-Southwest,13488.797541,994.475281,1413,Pashto,Pashtun,4.2734375,0,5,2.1035390527022515,1.3860563216137585,Wave 5 treated,5,192
MSQ-040,4,0,MSQ-040 4,0,0,3.38125,Musa Qal'ah,Helmand,RC-Southwest,13488.797541,994.475281,1413,Pashto,Pashtun,4.10606060606061,0,5,-0.1766308443368083,1.0076712664298983,Wave 5 treated,5,192
MSQ-040,5,1,MSQ-040 5,1,1,2.76111111111111,Musa Qal'ah,Helmand,RC-Southwest,13488.797541,994.475281,1413,Pashto,Pashtun,3.13194444444445,0,5,-1.4843968803393024,-1.1944905068797054,Wave 5 treated,5,192
MSQ-102,1,0,MSQ-102 1,0,0,3.97111111111111,Musa Qal'ah,Helmand,RC-Southwest,12782.266383,1014.762024,11823,Pashto,Pashtun,4.29924242424242,0,5,1.0672845766940031,1.4443929142800038,Never treated,0,193
MSQ-102,2,0,MSQ-102 2,0,0,3.67777777777778,Musa Qal'ah,Helmand,RC-Southwest,12782.266383,1014.762024,11823,Pashto,Pashtun,3.91666666666667,0,5,0.44869513256472326,0.5795127881454629,Never treated,0,193
MSQ-102,3,0,MSQ-102 3,0,0,3.15333333333333,Musa Qal'ah,Helmand,RC-Southwest,12782.266383,1014.762024,11823,Pashto,Pashtun,3.72685185185185,0,5,-0.657267812999769,0.15040284657593986,Never treated,0,193
MSQ-102,4,0,MSQ-102 4,0,0,3.22,Musa Qal'ah,Helmand,RC-Southwest,12782.266383,1014.762024,11823,Pashto,Pashtun,3.93055555555555,0,5,-0.5166793029703788,0.610911076552968,Never treated,0,193
MSQ-102,5,0,MSQ-102 5,0,0,2.93777777777778,Musa Qal'ah,Helmand,RC-Southwest,12782.266383,1014.762024,11823,Pashto,Pashtun,3.484375,0,5,-1.11183732876143,-0.3977589385387662,Never treated,0,193
MUQ-038,1,0,MUQ-038 1,0,0,3.17777777777778,Muqer,Ghazni,RC-East,6733.24597,1996.071045,342,Pashto,Pashtun,3.42708333333333,0,5,-0.6057186926556509,-0.5272768782198153,Never treated,0,194
MUQ-038,2,0,MUQ-038 2,0,0,3.33333333333333,Muqer,Ghazni,RC-East,6733.24597,1996.071045,342,Pashto,Pashtun,3.64166666666667,0,5,-0.27767883592043485,-0.04217332232353556,Never treated,0,194
MUQ-038,3,0,MUQ-038 3,0,0,3.3625,Muqer,Ghazni,RC-East,6733.24597,1996.071045,342,Pashto,Pashtun,3.36805555555555,0,5,-0.2161713627825729,-0.6607196039518022,Never treated,0,194
MUQ-038,4,0,MUQ-038 4,0,0,3.6948717948718,Muqer,Ghazni,RC-East,6733.24597,1996.071045,342,Pashto,Pashtun,3.75462962962963,1,6,0.48474346846969973,0.21319942339099604,Never treated,0,194
MUQ-038,5,0,MUQ-038 5,0,0,3.11458333333333,Muqer,Ghazni,RC-East,6733.24597,1996.071045,342,Pashto,Pashtun,2.98611111111111,1,6,-0.7389848844543485,-1.5241725351587352,Never treated,0,194
MUQ-069,1,0,MUQ-069 1,0,0,4.12307692307692,Muqer,Ghazni,RC-East,2608.909549,1990.501953,358,Pashto,Pashtun,4.29166666666667,0,5,1.3877542828891825,1.427266575148642,Never treated,0,195
MUQ-069,2,0,MUQ-069 2,0,0,3.775,Muqer,Ghazni,RC-East,2608.909549,1990.501953,358,Pashto,Pashtun,4.57291666666667,0,5,0.653720043024236,2.063081915401027,Never treated,0,195
MUQ-069,3,0,MUQ-069 3,0,0,3.00222222222222,Muqer,Ghazni,RC-East,2608.909549,1990.501953,358,Pashto,Pashtun,3.15625,0,5,-0.9759351023997026,-1.1395435021665488,Never treated,0,195
MUQ-069,4,0,MUQ-069 4,0,0,3.44444444444444,Muqer,Ghazni,RC-East,2608.909549,1990.501953,358,Pashto,Pashtun,3.54166666666667,1,6,-0.04336465253813125,-0.26824099885771713,Never treated,0,195
MUQ-069,5,0,MUQ-069 5,0,0,3.45,Muqer,Ghazni,RC-East,2608.909549,1990.501953,358,Pashto,Pashtun,3.89583333333333,1,6,-0.031648943369006664,0.5324153555341598,Never treated,0,195
MUQ-099,1,0,MUQ-099 1,0,0,3.3,Muqer,Ghazni,RC-East,4856.80581,2010.765015,351,Pashto,Pashtun,3.36458333333333,0,5,-0.3479730909351197,-0.6685691760536786,Never treated,0,196
MUQ-099,2,0,MUQ-099 2,0,0,3.325,Muqer,Ghazni,RC-East,4856.80581,2010.765015,351,Pashto,Pashtun,3.296875,0,5,-0.2952523996741002,-0.8216358320403562,Never treated,0,196
MUQ-099,3,0,MUQ-099 3,0,0,3.36904761904762,Muqer,Ghazni,RC-East,4856.80581,2010.765015,351,Pashto,Pashtun,2.625,0,5,-0.20236356269039904,-2.3405280337543872,Never treated,0,196
MUQ-099,4,0,MUQ-099 4,0,0,2.8625,Muqer,Ghazni,RC-East,4856.80581,2010.765015,351,Pashto,Pashtun,4,1,6,-1.270585188002947,0.7679025185906063,Never treated,0,196
MUQ-099,5,0,MUQ-099 5,0,0,3.45208333333333,Muqer,Ghazni,RC-East,4856.80581,2010.765015,351,Pashto,Pashtun,4.03125,1,6,-0.02725555243059618,0.838548667507538,Never treated,0,196
MWD-075,1,0,MWD-075 1,0,0,3.5,Maiwand,Kandahar,RC-South,5766.139899,909.258423,496,Pashto,Pashtun,3.76736111111111,0,5,0.07379243915303038,0.24198118776455657,Never treated,0,197
MWD-075,2,0,MWD-075 2,0,0,3.86875,Maiwand,Kandahar,RC-South,5766.139899,909.258423,496,Pashto,Pashtun,3.98697916666667,0,5,0.8514226352530562,0.7384666232085592,Never treated,0,197
MWD-075,3,0,MWD-075 3,0,0,3.39791666666667,Maiwand,Kandahar,RC-South,5766.139899,909.258423,496,Pashto,Pashtun,3.3301282051282,0,7,-0.14148371682945607,-0.7464610838338893,Never treated,0,197
MWD-075,4,0,MWD-075 4,0,0,3.31875,Maiwand,Kandahar,RC-South,5766.139899,909.258423,496,Pashto,Pashtun,2.99074074074074,0,7,-0.3084325724893551,-1.513706439022892,Never treated,0,197
MWD-075,5,0,MWD-075 5,0,0,3.39555555555556,Maiwand,Kandahar,RC-South,5766.139899,909.258423,496,Pashto,Pashtun,2.99166666666667,0,7,-0.14646289322632708,-1.511613219795715,Never treated,0,197
MWD-097,1,0,MWD-097 1,0,0,3.46904761904762,Maiwand,Kandahar,RC-South,3253.165434,947.150024,275,Pashto,Pashtun,3.84259259259259,0,5,0.00851920235367599,0.41205524997198145,Never treated,0,198
MWD-097,2,0,MWD-097 2,0,0,4.04583333333333,Maiwand,Kandahar,RC-South,3253.165434,947.150024,275,Pashto,Pashtun,4.09166666666667,0,5,1.2248608650185981,0.9751312220802809,Never treated,0,198
MWD-097,3,0,MWD-097 3,0,0,3.97083333333333,Maiwand,Kandahar,RC-South,3253.165434,947.150024,275,Pashto,Pashtun,3.66964285714286,0,7,1.0666987912355426,0.021071801468763442,Never treated,0,198
MWD-097,4,0,MWD-097 4,0,0,3.78958333333333,Maiwand,Kandahar,RC-South,3253.165434,947.150024,275,Pashto,Pashtun,3.55357142857143,0,7,0.6844737795931571,-0.24132818022269964,Never treated,0,198
MWD-097,5,0,MWD-097 5,0,0,3.39777777777778,Maiwand,Kandahar,RC-South,3253.165434,947.150024,275,Pashto,Pashtun,3.10714285714286,0,7,-0.14177660955868587,-1.2505588790360067,Never treated,0,198
MWD-098,1,0,MWD-098 1,0,0,3.47291666666667,Maiwand,Kandahar,RC-South,14071.163582,896.619324,108,Pashto,Pashtun,3.49242424242424,0,5,0.01667835695360044,-0.37956220321168327,Never treated,0,199
MWD-098,2,0,MWD-098 2,0,0,3.75625,Maiwand,Kandahar,RC-South,14071.163582,896.619324,108,Pashto,Pashtun,3.83333333333333,0,5,0.6141795245784724,0.39112305770029643,Never treated,0,199
MWD-098,3,0,MWD-098 3,0,0,3.63611111111111,Maiwand,Kandahar,RC-South,14071.163582,896.619324,108,Pashto,Pashtun,3.36904761904762,0,7,0.3608273137963525,-0.6584768690655358,Never treated,0,199
MWD-098,4,0,MWD-098 4,0,0,3.7625,Maiwand,Kandahar,RC-South,14071.163582,896.619324,108,Pashto,Pashtun,3.51666666666667,0,7,0.6273596973937272,-0.32475791799126225,Never treated,0,199
MWD-098,5,0,MWD-098 5,0,0,3.39791666666667,Maiwand,Kandahar,RC-South,14071.163582,896.619324,108,Pashto,Pashtun,3.16666666666667,0,7,-0.14148371682945607,-1.1159947858608972,Never treated,0,199
NDA-001,1,0,NDA-001 1,0,0,4.12708333333333,Nad 'Ali,Helmand,RC-Southwest,25714.829152,773.148315,1224,Pashto,Pashtun,3.98214285714286,3,3,1.3962031116169087,0.7275332906380801,Never treated,0,200
NDA-001,2,0,NDA-001 2,0,0,3.65,Nad 'Ali,Helmand,RC-Southwest,25714.829152,773.148315,1224,Pashto,Pashtun,4.52083333333333,3,3,0.39011658671914246,1.945338333872794,Never treated,0,200
NDA-001,3,0,NDA-001 3,0,0,3.62444444444444,Nad 'Ali,Helmand,RC-Southwest,25714.829152,773.148315,1224,Pashto,Pashtun,4.34848484848485,3,3,0.3362243245412029,1.5557141186339698,Never treated,0,200
NDA-001,4,0,NDA-001 4,0,0,4.12083333333333,Nad 'Ali,Helmand,RC-Southwest,25714.829152,773.148315,1224,Pashto,Pashtun,4.00961538461539,3,3,1.3830229388016546,0.7896397951804445,Never treated,0,200
NDA-001,5,0,NDA-001 5,0,0,3.63555555555556,Nad 'Ali,Helmand,RC-Southwest,25714.829152,773.148315,1224,Pashto,Pashtun,3.95416666666667,3,3,0.359655742879452,0.6642881668457812,Never treated,0,200
NDA-019,1,0,NDA-019 1,0,0,3.42,Nad 'Ali,Helmand,RC-Southwest,8942.467986,808.643372,1906,Pashto,Pashtun,3.66666666666667,3,3,-0.09491377288222964,0.014343596810009573,Never treated,0,201
NDA-019,2,0,NDA-019 2,0,0,3.76666666666667,Nad 'Ali,Helmand,RC-Southwest,8942.467986,808.643372,1906,Pashto,Pashtun,3.94166666666667,3,3,0.6361464792705707,0.6360297072790081,Never treated,0,201
NDA-019,3,0,NDA-019 3,0,0,4.04102564102564,Nad 'Ali,Helmand,RC-Southwest,8942.467986,808.643372,1906,Pashto,Pashtun,4.14583333333333,3,3,1.2147222705453304,1.0975845468696142,Never treated,0,201
NDA-019,4,0,NDA-019 4,0,0,3.74222222222222,Nad 'Ali,Helmand,RC-Southwest,8942.467986,808.643372,1906,Pashto,Pashtun,4.05416666666667,3,3,0.5845973589264517,0.8903558433799617,Never treated,0,201
NDA-019,5,0,NDA-019 5,0,0,3.58461538461538,Nad 'Ali,Helmand,RC-Southwest,8942.467986,808.643372,1906,Pashto,Pashtun,3.48484848484848,3,3,0.2522317018826222,-0.3966885423430661,Never treated,0,201
NDA-023,1,0,NDA-023 1,0,0,3.7625,Nad 'Ali,Helmand,RC-Southwest,13808.131109,813.795715,872,Pashto,Pashtun,4.11309523809524,3,3,0.6273596973937272,1.0235742956233156,Never treated,0,202
NDA-023,2,0,NDA-023 2,0,0,4.01041666666667,Nad 'Ali,Helmand,RC-Southwest,13808.131109,813.795715,872,Pashto,Pashtun,4.13095238095238,3,3,1.1501732190655019,1.0639435235758408,Never treated,0,202
NDA-023,3,0,NDA-023 3,0,0,4.07291666666667,Nad 'Ali,Helmand,RC-Southwest,13808.131109,813.795715,872,Pashto,Pashtun,4.00892857142857,3,3,1.2819749472180486,0.7880871325668699,Never treated,0,202
NDA-023,4,0,NDA-023 4,0,0,3.39791666666667,Nad 'Ali,Helmand,RC-Southwest,13808.131109,813.795715,872,Pashto,Pashtun,4.2375,3,3,-0.14148371682945607,1.3048132503592866,Never treated,0,202
NDA-023,5,0,NDA-023 5,0,0,4.22291666666667,Nad 'Ali,Helmand,RC-Southwest,13808.131109,813.795715,872,Pashto,Pashtun,4.21875,3,3,1.5982990947841618,1.262425561009128,Never treated,0,202
NDA-028,1,0,NDA-028 1,0,0,4.37916666666667,Nad 'Ali,Helmand,RC-Southwest,5317.650513,795.250305,2793,Pashto,Pashtun,4.20512820512821,3,3,1.9278034151655286,1.2316310858402195,Wave 5 treated,5,203
NDA-028,2,0,NDA-028 2,0,0,3.56875,Nad 'Ali,Helmand,RC-Southwest,5317.650513,795.250305,2793,Pashto,Pashtun,4.0625,3,3,0.21877434012083202,0.9091948164244696,Wave 5 treated,5,203
NDA-028,3,0,NDA-028 3,0,0,3.8,Nad 'Ali,Helmand,RC-Southwest,5317.650513,795.250305,2793,Pashto,Pashtun,4.04166666666667,3,3,0.7064407342852546,0.8620973838131886,Wave 5 treated,5,203
NDA-028,4,0,NDA-028 4,0,0,4.08571428571429,Nad 'Ali,Helmand,RC-Southwest,5317.650513,795.250305,2793,Pashto,Pashtun,3.9551282051282,3,3,1.3089629201254773,0.666461894504744,Wave 5 treated,5,203
NDA-028,5,1,NDA-028 5,1,1,3.49523809523809,Nad 'Ali,Helmand,RC-Southwest,5317.650513,795.250305,2793,Pashto,Pashtun,3.86363636363636,3,3,0.06375040272234896,0.45962841422580586,Wave 5 treated,5,203
NDA-033,1,0,NDA-033 1,0,0,3.89555555555556,Nad 'Ali,Helmand,RC-Southwest,5389.540753,807.57373,2226,Pashto,Pashtun,3.90773809523809,3,3,0.9079509319940471,0.5593281741691772,Wave 5 treated,5,204
NDA-033,2,0,NDA-033 2,0,0,3.54791666666667,Nad 'Ali,Helmand,RC-Southwest,5389.540753,807.57373,2226,Pashto,Pashtun,3.97222222222222,3,3,0.17484043073665695,0.7051059417755512,Wave 5 treated,5,204
NDA-033,3,0,NDA-033 3,0,0,3.90222222222222,Nad 'Ali,Helmand,RC-Southwest,5389.540753,807.57373,2226,Pashto,Pashtun,3.99722222222222,3,3,0.9220097829969708,0.7616228609090964,Wave 5 treated,5,204
NDA-033,4,0,NDA-033 4,0,0,3.65625,Nad 'Ali,Helmand,RC-Southwest,5389.540753,807.57373,2226,Pashto,Pashtun,3.72777777777778,3,3,0.4032967595343973,0.1524960658031179,Wave 5 treated,5,204
NDA-033,5,1,NDA-033 5,1,1,3.6452380952381,Nad 'Ali,Helmand,RC-Southwest,5389.540753,807.57373,2226,Pashto,Pashtun,3.80681818181818,3,3,0.3800745502884826,0.3311808707404789,Wave 5 treated,5,204
NDA-048,1,0,NDA-048 1,0,0,4.41666666666667,Nad 'Ali,Helmand,RC-Southwest,5685.225982,787.115173,4004,Pashto,Pashtun,4.3939393939394,3,3,2.006884452057056,1.658472153422243,Wave 5 treated,5,205
NDA-048,2,0,NDA-048 2,0,0,3.825,Nad 'Ali,Helmand,RC-Southwest,5685.225982,787.115173,4004,Pashto,Pashtun,4.54166666666667,3,3,0.759161425546274,1.9924357664840953,Wave 5 treated,5,205
NDA-048,3,0,NDA-048 3,0,0,3.28444444444444,Nad 'Ali,Helmand,RC-Southwest,5685.225982,787.115173,4004,Pashto,Pashtun,4.21666666666667,3,3,-0.3807770766086513,1.2577158177480077,Wave 5 treated,5,205
NDA-048,4,0,NDA-048 4,0,0,3.97857142857143,Nad 'Ali,Helmand,RC-Southwest,5685.225982,787.115173,4004,Pashto,Pashtun,3.67013888888889,3,3,1.0830171004353915,0.022193168911886073,Wave 5 treated,5,205
NDA-048,5,1,NDA-048 5,1,1,3.38958333333333,Nad 'Ali,Helmand,RC-Southwest,5685.225982,787.115173,4004,Pashto,Pashtun,3.48888888888889,3,3,-0.15905728058314295,-0.38755449480631843,Wave 5 treated,5,205
NDA-060,1,0,NDA-060 1,0,0,4.20416666666667,Nad 'Ali,Helmand,RC-Southwest,12473.396583,808.346619,1804,Pashto,Pashtun,4.09375,3,3,1.558758576338398,0.9798409653414014,Never treated,0,206
NDA-060,2,0,NDA-060 2,0,0,4.05,Nad 'Ali,Helmand,RC-Southwest,12473.396583,808.346619,1804,Pashto,Pashtun,4.07738095238095,3,3,1.2336476468954416,0.942835839718241,Never treated,0,206
NDA-060,3,0,NDA-060 3,0,0,3.41333333333333,Nad 'Ali,Helmand,RC-Southwest,12473.396583,808.346619,1804,Pashto,Pashtun,4.44166666666667,3,3,-0.10897262388517484,1.7663680899499148,Never treated,0,206
NDA-060,4,0,NDA-060 4,0,0,3.69111111111111,Nad 'Ali,Helmand,RC-Southwest,12473.396583,808.346619,1804,Pashto,Pashtun,3.73611111111111,3,3,0.4768128345705931,0.1713350388476249,Never treated,0,206
NDA-060,5,0,NDA-060 5,0,0,3.80416666666667,Nad 'Ali,Helmand,RC-Southwest,12473.396583,808.346619,1804,Pashto,Pashtun,3.66145833333333,3,3,0.715227516162098,0.0025692386571722356,Never treated,0,206
NDA-070,1,0,NDA-070 1,0,0,3.78888888888889,Nad 'Ali,Helmand,RC-Southwest,5816.945679,804.740112,3232,Pashto,Pashtun,4.31481481481481,3,3,0.6830093159470269,1.479597055827834,Wave 5 treated,5,207
NDA-070,2,0,NDA-070 2,0,0,3.72666666666667,Nad 'Ali,Helmand,RC-Southwest,5816.945679,804.740112,3232,Pashto,Pashtun,4.00833333333333,3,3,0.5517933732529406,0.7867414916351144,Wave 5 treated,5,207
NDA-070,3,0,NDA-070 3,0,0,4.33333333333333,Nad 'Ali,Helmand,RC-Southwest,5816.945679,804.740112,3232,Pashto,Pashtun,4.2109375,3,3,1.8311488145203145,1.2447640237798951,Wave 5 treated,5,207
NDA-070,4,0,NDA-070 4,0,0,3.74791666666667,Nad 'Ali,Helmand,RC-Southwest,5816.945679,804.740112,3232,Pashto,Pashtun,4.10763888888889,3,3,0.5966059608248061,1.0112392537489294,Wave 5 treated,5,207
NDA-070,5,1,NDA-070 5,1,1,3.63095238095238,Nad 'Ali,Helmand,RC-Southwest,5816.945679,804.740112,3232,Pashto,Pashtun,3.76785714285714,3,3,0.3499484409964598,0.2431025552076792,Wave 5 treated,5,207
NDA-072,1,0,NDA-072 1,0,0,3.68571428571429,Nad 'Ali,Helmand,RC-Southwest,5799.979006,796.177673,1761,Pashto,Pashtun,3.87179487179487,3,3,0.4654318599491783,0.4780721640596006,Wave 5 treated,5,208
NDA-072,2,0,NDA-072 2,0,0,3.83111111111111,Nad 'Ali,Helmand,RC-Southwest,5799.979006,796.177673,1761,Pashto,Pashtun,4.0625,3,3,0.7720487056322981,0.9091948164244696,Wave 5 treated,5,208
NDA-072,3,0,NDA-072 3,0,0,4.32083333333333,Nad 'Ali,Helmand,RC-Southwest,5799.979006,796.177673,1761,Pashto,Pashtun,4.46875,3,3,1.8047884688898048,1.8275947523445815,Wave 5 treated,5,208
NDA-072,4,0,NDA-072 4,0,0,4.31190476190476,Nad 'Ali,Helmand,RC-Southwest,5799.979006,796.177673,1761,Pashto,Pashtun,4.18269230769231,3,3,1.7859596505823006,1.1809107737972893,Wave 5 treated,5,208
NDA-072,5,1,NDA-072 5,1,1,3.13571428571429,Nad 'Ali,Helmand,RC-Southwest,5799.979006,796.177673,1761,Pashto,Pashtun,3.07692307692308,3,3,-0.694423347793233,-1.3188760340325987,Wave 5 treated,5,208
NDA-073,1,0,NDA-073 1,0,0,3.85111111111111,Nad 'Ali,Helmand,RC-Southwest,3059.037615,790.933411,2757,Pashto,Pashtun,3.93589743589743,3,3,0.8142252586411131,0.6229873413250919,Never treated,0,209
NDA-073,2,0,NDA-073 2,0,0,3.77291666666667,Nad 'Ali,Helmand,RC-Southwest,3059.037615,790.933411,2757,Pashto,Pashtun,4.0952380952381,3,3,0.6493266520858246,0.9832050676707903,Never treated,0,209
NDA-073,3,0,NDA-073 3,0,0,4.05,Nad 'Ali,Helmand,RC-Southwest,3059.037615,790.933411,2757,Pashto,Pashtun,4.08974358974359,3,3,1.2336476468954416,0.9707837667623088,Never treated,0,209
NDA-073,4,0,NDA-073 4,0,0,3.88809523809524,Nad 'Ali,Helmand,RC-Southwest,3059.037615,790.933411,2757,Pashto,Pashtun,3.93560606060606,3,3,0.8922184082526577,0.6223286359738975,Never treated,0,209
NDA-073,5,0,NDA-073 5,0,0,3.31111111111111,Nad 'Ali,Helmand,RC-Southwest,3059.037615,790.933411,2757,Pashto,Pashtun,3.31547619047619,3,3,-0.3245416725968911,-0.7795845529231366,Never treated,0,209
NDA-075,1,0,NDA-075 1,0,0,3.45238095238095,Nad 'Ali,Helmand,RC-Southwest,4748.976098,792.766785,2303,Pashto,Pashtun,3.67857142857143,3,3,-0.026627925153677182,0.041256415445027055,Never treated,0,210
NDA-075,2,0,NDA-075 2,0,0,3.32222222222222,Nad 'Ali,Helmand,RC-Southwest,4748.976098,792.766785,2303,Pashto,Pashtun,3.98958333333333,3,3,-0.3011102542586625,0.7443538022849547,Never treated,0,210
NDA-075,3,0,NDA-075 3,0,0,3.7625,Nad 'Ali,Helmand,RC-Southwest,4748.976098,792.766785,2303,Pashto,Pashtun,4.38257575757576,3,3,0.6273596973937272,1.6327826447251683,Never treated,0,210
NDA-075,4,0,NDA-075 4,0,0,4.00416666666667,Nad 'Ali,Helmand,RC-Southwest,4748.976098,792.766785,2303,Pashto,Pashtun,3.94722222222222,3,3,1.136993046250248,0.648589022642006,Never treated,0,210
NDA-075,5,0,NDA-075 5,0,0,3.76904761904762,Nad 'Ali,Helmand,RC-Southwest,4748.976098,792.766785,2303,Pashto,Pashtun,3.80128205128205,3,3,0.6411674974859001,0.3186654690675513,Never treated,0,210
NDA-129,1,0,NDA-129 1,0,0,4.10238095238095,Nad 'Ali,Helmand,RC-Southwest,7270.458857,808.627014,2332,Pashto,Pashtun,4.22916666666667,3,3,1.34411004763281,1.2859742773147786,Never treated,0,211
NDA-129,2,0,NDA-129 2,0,0,4.0375,Nad 'Ali,Helmand,RC-Southwest,7270.458857,808.627014,2332,Pashto,Pashtun,4.29166666666667,3,3,1.2072873012649319,1.427266575148642,Never treated,0,211
NDA-129,3,0,NDA-129 3,0,0,4.0625,Nad 'Ali,Helmand,RC-Southwest,7270.458857,808.627014,2332,Pashto,Pashtun,4.13611111111111,3,3,1.2600079925259513,1.075605744984351,Never treated,0,211
NDA-129,4,0,NDA-129 4,0,0,3.90444444444445,Nad 'Ali,Helmand,RC-Southwest,7270.458857,808.627014,2332,Pashto,Pashtun,4.04487179487179,3,3,0.9266960666646336,0.8693431426764465,Never treated,0,211
NDA-129,5,0,NDA-129 5,0,0,3.78333333333333,Nad 'Ali,Helmand,RC-Southwest,7270.458857,808.627014,2332,Pashto,Pashtun,3.99242424242424,3,3,0.6712936067779023,0.7507761794592235,Never treated,0,211
NDA-143,1,0,NDA-143 1,0,0,4.01111111111111,Nad 'Ali,Helmand,RC-Southwest,4099.151947,802.343689,2283,Pashto,Pashtun,3.78571428571429,3,3,1.1516376827116332,0.28347178316022753,Never treated,0,212
NDA-143,2,0,NDA-143 2,0,0,3.56666666666667,Nad 'Ali,Helmand,RC-Southwest,4099.151947,802.343689,2283,Pashto,Pashtun,4.04166666666667,3,3,0.2143809491824206,0.8620973838131886,Never treated,0,212
NDA-143,3,0,NDA-143 3,0,0,3.925,Nad 'Ali,Helmand,RC-Southwest,4099.151947,802.343689,2283,Pashto,Pashtun,4.375,3,3,0.9700441905903481,1.6156563055937865,Never treated,0,212
NDA-143,4,0,NDA-143 4,0,0,3.96444444444445,Nad 'Ali,Helmand,RC-Southwest,4099.151947,802.343689,2283,Pashto,Pashtun,3.81597222222222,3,3,1.0532257256910786,0.35187519719089283,Never treated,0,212
NDA-143,5,0,NDA-143 5,0,0,3.78205128205128,Nad 'Ali,Helmand,RC-Southwest,4099.151947,802.343689,2283,Pashto,Pashtun,4.30555555555556,3,3,0.6685899815850324,1.45866486355617,Never treated,0,212
NDA-146,1,0,NDA-146 1,0,0,3.52291666666667,Nad 'Ali,Helmand,RC-Southwest,4277.987019,798.064087,2913,Pashto,Pashtun,3.59935897435897,3,3,0.12211973947563748,-0.13781733931878387,Never treated,0,213
NDA-146,2,0,NDA-146 2,0,0,3.675,Nad 'Ali,Helmand,RC-Southwest,4277.987019,798.064087,2913,Pashto,Pashtun,4.70833333333333,3,3,0.442837277980161,2.3692152273743843,Never treated,0,213
NDA-146,3,0,NDA-146 3,0,0,3.78125,Nad 'Ali,Helmand,RC-Southwest,4277.987019,798.064087,2913,Pashto,Pashtun,4.19097222222222,3,3,0.6669002158394909,1.199628984194072,Never treated,0,213
NDA-146,4,0,NDA-146 4,0,0,4.1,Nad 'Ali,Helmand,RC-Southwest,4277.987019,798.064087,2913,Pashto,Pashtun,3.8375,3,3,1.3390890294174786,0.40054254422256147,Never treated,0,213
NDA-146,5,0,NDA-146 5,0,0,3.51041666666667,Nad 'Ali,Helmand,RC-Southwest,4277.987019,798.064087,2913,Pashto,Pashtun,4.11538461538461,3,3,0.09575939384512869,1.028749837668495,Never treated,0,213
NDA-149,1,0,NDA-149 1,0,0,4.04666666666667,Nad 'Ali,Helmand,RC-Southwest,7669.005251,803.539001,2079,Pashto,Pashtun,4.01923076923077,3,3,1.2266182213939807,0.8113770717702584,Never treated,0,214
NDA-149,2,0,NDA-149 2,0,0,3.84166666666667,Nad 'Ali,Helmand,RC-Southwest,7669.005251,803.539001,2079,Pashto,Pashtun,4.02083333333333,3,3,0.7943085530536262,0.8149999512018874,Never treated,0,214
NDA-149,3,0,NDA-149 3,0,0,3.6625,Nad 'Ali,Helmand,RC-Southwest,7669.005251,803.539001,2079,Pashto,Pashtun,4.375,3,3,0.41647693234965216,1.6156563055937865,Never treated,0,214
NDA-149,4,0,NDA-149 4,0,0,3.83095238095238,Nad 'Ali,Helmand,RC-Southwest,7669.005251,803.539001,2079,Pashto,Pashtun,4.16145833333333,3,3,0.7717139710846098,1.13290762132808,Never treated,0,214
NDA-149,5,0,NDA-149 5,0,0,3.44102564102564,Nad 'Ali,Helmand,RC-Southwest,7669.005251,803.539001,2079,Pashto,Pashtun,3.48863636363636,3,3,-0.05057431971911868,-0.3881253727773742,Never treated,0,214
NDA-163,1,0,NDA-163 1,0,0,3.77708333333333,Nad 'Ali,Helmand,RC-Southwest,2258.55227,798.071777,2363,Pashto,Pashtun,3.96354166666667,3,3,0.6581134339626474,0.6854820115208604,Wave 5 treated,5,215
NDA-163,2,0,NDA-163 2,0,0,3.62291666666667,Nad 'Ali,Helmand,RC-Southwest,2258.55227,798.071777,2363,Pashto,Pashtun,4.30092592592593,3,3,0.33300250451971253,1.448198767420328,Wave 5 treated,5,215
NDA-163,3,0,NDA-163 3,0,0,3.99791666666667,Nad 'Ali,Helmand,RC-Southwest,2258.55227,798.071777,2363,Pashto,Pashtun,4.09722222222222,3,3,1.1238128734349933,0.9876905374432768,Wave 5 treated,5,215
NDA-163,4,0,NDA-163 4,0,0,4.31666666666667,Nad 'Ali,Helmand,RC-Southwest,2258.55227,798.071777,2363,Pashto,Pashtun,3.95,3,3,1.7960016870129818,0.6548686803235161,Wave 5 treated,5,215
