village,wave,treat,treat_event,vil_wave,treat_cum,district,province,region,dist,elevation,pop,lang,ethnicity,stab,resil,SIKA,Project,idname,stab_std,resil_std,type,first.treat
KKU-053,4,0,0,KKU-053 4,0,Khas Kunar,Kunar,RC-East,635.037044,697.940918,734,Pashto,Sparsley Populated,3.86222222222222,3.67013888888889,0,5,154,0.8389113894808244,0.02163508777810898,Never treated,0
KKU-053,5,0,0,KKU-053 5,0,Khas Kunar,Kunar,RC-East,635.037044,697.940918,734,Pashto,Sparsley Populated,4.03589743589744,3.9375,0,5,154,1.2054437682722061,0.6269441559381935,Never treated,0
KKU-054,1,0,0,KKU-054 1,0,Khas Kunar,Kunar,RC-East,782.744421,699.719604,2003,Pashto,Sparsley Populated,3.95333333333333,3.82107843137255,0,5,155,1.0311965842601523,0.3633641950128714,Wave 2 treated,2
KKU-054,2,1,1,KKU-054 2,1,Khas Kunar,Kunar,RC-East,782.744421,699.719604,2003,Pashto,Sparsley Populated,3.95,3.69444444444445,0,5,155,1.0241617600609159,0.07666318488358108,Wave 2 treated,2
KKU-054,3,0,1,KKU-054 3,1,Khas Kunar,Kunar,RC-East,782.744421,699.719604,2003,Pashto,Sparsley Populated,3.86,3.52083333333333,0,5,155,0.8342215066813335,-0.3163946515840284,Wave 2 treated,2
KKU-054,4,0,1,KKU-054 4,1,Khas Kunar,Kunar,RC-East,782.744421,699.719604,2003,Pashto,Sparsley Populated,3.26666666666667,3.01190476190476,0,5,155,-0.4179772007840491,-1.4686156236290149,Wave 2 treated,2
KKU-054,5,0,1,KKU-054 5,1,Khas Kunar,Kunar,RC-East,782.744421,699.719604,2003,Pashto,Sparsley Populated,3.48222222222222,3.46296296296296,0,5,155,0.03694143076703542,-0.4474139304065568,Wave 2 treated,2
KKU-056,1,0,0,KKU-056 1,0,Khas Kunar,Kunar,RC-East,7851.673542,691.919006,511,Pashto,Sparsley Populated,3.88888888888889,3.95833333333333,0,5,156,0.8951899830747825,0.6741110963142966,Wave 2 treated,2
KKU-056,2,1,1,KKU-056 2,1,Khas Kunar,Kunar,RC-East,7851.673542,691.919006,511,Pashto,Sparsley Populated,3.10222222222222,3.18611111111111,0,5,156,-0.7650285279467536,-1.0742101602935352,Wave 2 treated,2
KKU-056,3,1,1,KKU-056 3,2,Khas Kunar,Kunar,RC-East,7851.673542,691.919006,511,Pashto,Sparsley Populated,3.50769230769231,3.58333333333333,0,5,156,0.09069470285357425,-0.17489383045569626,Wave 2 treated,2
KKU-056,4,1,1,KKU-056 4,3,Khas Kunar,Kunar,RC-East,7851.673542,691.919006,511,Pashto,Sparsley Populated,4.39333333333333,4.34722222222222,0,5,156,1.9597933785603292,1.5545606500016984,Wave 2 treated,2
KKU-056,5,0,1,KKU-056 5,3,Khas Kunar,Kunar,RC-East,7851.673542,691.919006,511,Pashto,Sparsley Populated,3.70666666666667,3.96296296296296,0,5,156,0.5106195935161278,0.6845926386201002,Wave 2 treated,2
KKU-062,1,0,0,KKU-062 1,0,Khas Kunar,Kunar,RC-East,3762.798148,716.104492,2535,Pashto,Sparsley Populated,3.39012345679012,3.69010416666667,0,5,157,-0.15742815636762814,0.06683673897188655,Wave 2 treated,2
KKU-062,2,1,1,KKU-062 2,1,Khas Kunar,Kunar,RC-East,3762.798148,716.104492,2535,Pashto,Sparsley Populated,2.99230769230769,3.39772727272727,0,5,157,-0.9969973464141249,-0.595108390170136,Wave 2 treated,2
KKU-062,3,0,1,KKU-062 3,1,Khas Kunar,Kunar,RC-East,3762.798148,716.104492,2535,Pashto,Sparsley Populated,4.10833333333333,4.02777777777778,0,5,157,1.3583159095249868,0.8313342309013457,Wave 2 treated,2
KKU-062,4,0,1,KKU-062 4,1,Khas Kunar,Kunar,RC-East,3762.798148,716.104492,2535,Pashto,Sparsley Populated,3.9875,4.03787878787879,0,5,157,1.1033035323024074,0.8542030504776404,Wave 2 treated,2
KKU-062,5,0,1,KKU-062 5,1,Khas Kunar,Kunar,RC-East,3762.798148,716.104492,2535,Pashto,Sparsley Populated,4.02666666666667,4.24621212121212,0,5,157,1.185962716643529,1.3258724542387408,Wave 2 treated,2
KKU-065,1,0,0,KKU-065 1,0,Khas Kunar,Kunar,RC-East,6420.145373,685.581421,1932,Pashto,Sparsley Populated,2.83939393939394,3.62121212121212,0,5,158,-1.3197137572325746,-0.08913575704458042,Never treated,0
KKU-065,2,0,0,KKU-065 2,0,Khas Kunar,Kunar,RC-East,6420.145373,685.581421,1932,Pashto,Sparsley Populated,3.66666666666667,3.81944444444444,0,5,158,0.42620170312520256,0.35966482714022324,Never treated,0
KKU-065,3,0,0,KKU-065 3,0,Khas Kunar,Kunar,RC-East,6420.145373,685.581421,1932,Pashto,Sparsley Populated,3.58888888888889,3.64583333333333,0,5,158,0.262055805142843,-0.03339300932736412,Never treated,0
KKU-065,4,0,0,KKU-065 4,0,Khas Kunar,Kunar,RC-East,6420.145373,685.581421,1932,Pashto,Sparsley Populated,4.34,3.95138888888889,0,5,158,1.8472361913724358,0.6583887828556035,Never treated,0
KKU-065,5,0,0,KKU-065 5,0,Khas Kunar,Kunar,RC-East,6420.145373,685.581421,1932,Pashto,Sparsley Populated,3.56444444444445,4.02083333333333,0,5,158,0.21046709434839844,0.8156119174426296,Never treated,0
KKU-068,1,0,0,KKU-068 1,0,Khas Kunar,Kunar,RC-East,5772.104964,680.73877,1120,Pashto,Sparsley Populated,3.69166666666667,3.54807692307692,0,5,159,0.4789628846195306,-0.2547148064768064,Never treated,0
KKU-068,2,0,0,KKU-068 2,0,Khas Kunar,Kunar,RC-East,5772.104964,680.73877,1120,Pashto,Sparsley Populated,4.06222222222222,4.05,0,5,159,1.2610008414354517,0.8816456339691909,Never treated,0
KKU-068,3,0,0,KKU-068 3,0,Khas Kunar,Kunar,RC-East,5772.104964,680.73877,1120,Pashto,Sparsley Populated,3.70666666666667,3.58333333333333,0,5,159,0.5106195935161278,-0.17489383045569626,Never treated,0
KKU-068,4,0,0,KKU-068 4,0,Khas Kunar,Kunar,RC-East,5772.104964,680.73877,1120,Pashto,Sparsley Populated,4.0866666666666696,3.71969696969697,0,5,159,1.3125895522299158,0.1338352338243099,Never treated,0
KKU-068,5,0,0,KKU-068 5,0,Khas Kunar,Kunar,RC-East,5772.104964,680.73877,1120,Pashto,Sparsley Populated,3.56666666666667,3.33854166666667,0,5,159,0.2151569771478894,-0.7291053798749817,Never treated,0
KKU-074,1,1,1,KKU-074 1,1,Khas Kunar,Kunar,RC-East,1030.298258,717.867004,354,Pashto,Sparsley Populated,4.01794871794872,3.67361111111111,0,5,160,1.1675639456608882,0.029496244507454958,Wave 1 treated,1
KKU-074,2,1,1,KKU-074 2,2,Khas Kunar,Kunar,RC-East,1030.298258,717.867004,354,Pashto,Sparsley Populated,3.50625,3.39583333333333,0,5,160,0.08765078853658935,-0.5993962938406926,Wave 1 treated,1
KKU-074,3,1,1,KKU-074 3,3,Khas Kunar,Kunar,RC-East,1030.298258,717.867004,354,Pashto,Sparsley Populated,3.76458333333333,3.175,0,5,160,0.6328496639779736,-1.0993658618274589,Wave 1 treated,1
KKU-074,4,1,1,KKU-074 4,4,Khas Kunar,Kunar,RC-East,1030.298258,717.867004,354,Pashto,Sparsley Populated,4.36969696969697,4.10416666666667,0,5,160,1.9099100796929722,1.0042796789470858,Wave 1 treated,1
KKU-074,5,0,1,KKU-074 5,4,Khas Kunar,Kunar,RC-East,1030.298258,717.867004,354,Pashto,Sparsley Populated,3.99166666666667,3.94791666666667,0,5,160,1.112097062551469,0.6505276261262566,Wave 1 treated,1
KNB-008,1,0,0,KNB-008 1,0,Khanabad,Kunduz,RC-North,5146.728098,474.853302,1171,Dari,Uzbek,3.54222222222222,3.90277777777778,2,2,161,0.1635682663534233,0.5483325886446805,Never treated,0
KNB-008,2,0,0,KNB-008 2,0,Khanabad,Kunduz,RC-North,5146.728098,474.853302,1171,Dari,Uzbek,3.4025641025641,3.41666666666667,2,2,161,-0.13117282958412418,-0.5522293534645665,Never treated,0
KNB-008,3,0,0,KNB-008 3,0,Khanabad,Kunduz,RC-North,5146.728098,474.853302,1171,Dari,Uzbek,3.2,3.375,2,2,161,-0.5586736847689314,-0.6465632342167956,Never treated,0
KNB-008,4,0,0,KNB-008 4,0,Khanabad,Kunduz,RC-North,5146.728098,474.853302,1171,Dari,Uzbek,3.2125,4.08611111111111,2,2,161,-0.5322930940217678,0.9634016639544483,Never treated,0
KNB-008,5,0,0,KNB-008 5,0,Khanabad,Kunduz,RC-North,5146.728098,474.853302,1171,Dari,Uzbek,3.95555555555555,4.11309523809524,2,2,161,1.0358864670596433,1.0244940819654165,Never treated,0
KNB-034,1,0,0,KNB-034 1,0,Khanabad,Kunduz,RC-North,9417.639063,440.50119,657,Dari,Tajik/Uzbek,3.40208333333333,3.41666666666667,2,2,162,-0.1321874676897855,-0.5522293534645665,Never treated,0
KNB-034,2,0,0,KNB-034 2,0,Khanabad,Kunduz,RC-North,9417.639063,440.50119,657,Dari,Tajik/Uzbek,3.83076923076923,4.25,2,2,162,0.7725315098571945,1.334448261579854,Never treated,0
KNB-034,3,0,0,KNB-034 3,0,Khanabad,Kunduz,RC-North,9417.639063,440.50119,657,Dari,Tajik/Uzbek,3.475,4.01388888888889,2,2,162,0.021699311668679045,0.7998896039839357,Never treated,0
KNB-034,4,0,0,KNB-034 4,0,Khanabad,Kunduz,RC-North,9417.639063,440.50119,657,Dari,Tajik/Uzbek,4.17291666666667,4.36458333333333,2,2,162,1.4946156283853496,1.5938664336484563,Never treated,0
KNB-034,5,0,0,KNB-034 5,0,Khanabad,Kunduz,RC-North,9417.639063,440.50119,657,Dari,Tajik/Uzbek,3.91538461538462,4.05729166666667,2,2,162,0.951107816453394,0.8981540631008368,Never treated,0
KNB-069,1,0,0,KNB-069 1,0,Khanabad,Kunduz,RC-North,5335.025255,458.010315,1153,Dari,Uzbek,4.07111111111111,4.46180555555556,2,2,163,1.2797603726334361,1.8139788220703226,Never treated,0
KNB-069,2,0,0,KNB-069 2,0,Khanabad,Kunduz,RC-North,5335.025255,458.010315,1153,Dari,Uzbek,3.52380952380952,4.13888888888889,2,2,163,0.12470923744331203,1.0828912462406,Never treated,0
KNB-069,3,0,0,KNB-069 3,0,Khanabad,Kunduz,RC-North,5335.025255,458.010315,1153,Dari,Uzbek,3.53636363636364,3.55555555555555,2,2,163,0.151204029882038,-0.23778308429051534,Never treated,0
KNB-069,4,0,0,KNB-069 4,0,Khanabad,Kunduz,RC-North,5335.025255,458.010315,1153,Dari,Uzbek,2.75641025641026,3.3125,2,2,163,-1.494846443591364,-0.7880640553451278,Never treated,0
KNB-069,5,0,0,KNB-069 5,0,Khanabad,Kunduz,RC-North,5335.025255,458.010315,1153,Dari,Uzbek,3.75777777777778,3.55833333333333,2,2,163,0.6184868979045294,-0.2314941589070289,Never treated,0
KNB-107,1,0,0,KNB-107 1,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.88787878787879,4.03333333333333,2,2,164,0.8930582181659223,0.8439120816682945,Never treated,0
KNB-107,2,0,0,KNB-107 2,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.29791666666667,3.96666666666667,2,2,164,-0.3520257239161388,0.6929778724647558,Never treated,0
KNB-107,3,0,0,KNB-107 3,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.98333333333333,4.41666666666667,2,2,164,1.0945100020533458,1.7117837845887465,Never treated,0
KNB-107,4,0,0,KNB-107 4,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.72619047619048,3.59523809523809,2,2,164,0.5518235638259845,-0.1479412930979228,Never treated,0
KNB-107,5,0,0,KNB-107 5,0,Khanabad,Kunduz,RC-North,13597.40889,421.972198,1122,Uzbek,Tajik/Uzbek,3.54375,3.33854166666667,2,2,164,0.16679256077808188,-0.7291053798749817,Never treated,0
KNB-158,1,0,0,KNB-158 1,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.58444444444445,4.1,2,2,165,0.2526760395438611,0.9948462908718563,Wave 5 treated,5
KNB-158,2,0,0,KNB-158 2,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.04791666666667,3.5625,2,2,165,-0.8796375388594212,-0.22206077083179926,Wave 5 treated,5
KNB-158,3,0,0,KNB-158 3,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.19761904761905,4.44444444444445,2,2,165,-0.563698559196958,1.7746730384235667,Wave 5 treated,5
KNB-158,4,0,0,KNB-158 4,0,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.00416666666667,3.16666666666667,2,2,165,-0.971969606474496,-1.118232637977895,Wave 5 treated,5
KNB-158,5,1,1,KNB-158 5,1,Khanabad,Kunduz,RC-North,5417.587405,464.224701,946,Pashto,Tajik/Uzbek,3.22708333333333,3.29166666666667,2,2,165,-0.5015157381500828,-0.8352309957212307,Wave 5 treated,5
KRB-032,1,0,0,KRB-032 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.225,3.30555555555556,4,4,166,-0.5059125032746034,-0.8037863688038217,Never treated,0
KRB-032,2,0,0,KRB-032 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.46666666666667,3.8125,4,4,166,0.0041122511705762544,0.3439425136815293,Never treated,0
KRB-032,3,0,0,KRB-032 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,4.27777777777778,4.22083333333333,4,4,166,1.7159194729865577,1.2684145450532909,Never treated,0
KRB-032,4,0,0,KRB-032 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.47916666666667,3.64351851851852,4,4,166,0.030492841917740748,-0.038633780480254405,Never treated,0
KRB-032,5,0,0,KRB-032 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,14669.882157,1411.938965,737,Dari,Chahar Aimak - Jamshidi,3.74333333333333,3.87878787878788,4,4,166,0.5880026597077951,0.4940191421509747,Never treated,0
KRB-050,1,0,0,KRB-050 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.85555555555556,3.83333333333333,4,4,167,0.8248417410823515,0.39110945405763226,Never treated,0
KRB-050,2,0,0,KRB-050 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.14,3.34722222222222,4,4,167,-0.6853005203553193,-0.7094524880516148,Never treated,0
KRB-050,3,0,0,KRB-050 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.28611111111111,3.52083333333333,4,4,167,-0.37694072628847,-0.3163946515840284,Never treated,0
KRB-050,4,0,0,KRB-050 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.92307692307692,3.83333333333333,4,4,167,0.9673420261439396,0.39110945405763226,Never treated,0
KRB-050,5,0,0,KRB-050 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,29979.592771,1285.973999,1190,Dari,Chahar Aimak - Jamshidi,3.22121212121212,3.33333333333333,4,4,167,-0.513906621682838,-0.7408971149690248,Never treated,0
KRB-060,1,0,0,KRB-060 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.07222222222222,3.625,4,4,168,-0.8283419457399471,-0.08055994970346712,Never treated,0
KRB-060,2,0,0,KRB-060 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,2.94102564102564,4.05833333333333,4,4,168,-1.1052254110178727,0.9005124101196281,Never treated,0
KRB-060,3,0,0,KRB-060 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.6,4.02083333333333,4,4,168,0.28550521914032023,0.8156119174426296,Never treated,0
KRB-060,4,0,0,KRB-060 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.14722222222222,3.275,4,4,168,-0.6700584012569629,-0.8729645480221272,Never treated,0
KRB-060,5,0,0,KRB-060 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,17980.912736,1014.213989,2333,Dari,Chahar Aimak - Jamshidi,3.9547619047619,4.13194444444444,4,4,168,1.034211508916968,1.0671689327818838,Never treated,0
KRB-063,1,0,0,KRB-063 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,3.15333333333333,3.54166666666667,4,4,169,-0.657161223558351,-0.26922771120790223,Never treated,0
KRB-063,2,0,0,KRB-063 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,3.26666666666667,4.09027777777778,4,4,169,-0.4179772007840491,0.9728350520296779,Never treated,0
KRB-063,3,0,0,KRB-063 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,2.77878787878788,3.95833333333333,4,4,169,-1.4476196517642774,0.6741110963142966,Never treated,0
KRB-063,4,0,0,KRB-063 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,2.33555555555556,2.70833333333333,4,4,169,-2.3830380937728055,-2.155905326252346,Never treated,0
KRB-063,5,0,0,KRB-063 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,12990.530924,1066.83606,975,Dari,Chahar Aimak - Jamshidi,3.16666666666667,3.54166666666667,4,4,169,-0.6290219267613623,-0.26922771120790223,Never treated,0
KRB-084,1,0,0,KRB-084 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.75833333333333,3.47222222222222,4,4,170,0.6196593686043923,-0.42645084579495046,Never treated,0
KRB-084,2,0,0,KRB-084 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.10512820512821,3.08333333333333,4,4,170,-0.7588956042858592,-1.3069003994823534,Never treated,0
KRB-084,3,0,0,KRB-084 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.6,3.85833333333333,4,4,170,0.28550521914032023,0.4477097825089649,Never treated,0
KRB-084,4,0,0,KRB-084 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.60666666666667,3.88636363636364,4,4,170,0.2995748675388147,0.5111707568332022,Never treated,0
KRB-084,5,0,0,KRB-084 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,24315.558219,1558.321045,1191,Dari,Chahar Aimak - Jamshidi,3.16041666666667,4.24537037037037,4,4,170,-0.6422122221349446,1.3239667192740514,Never treated,0
KRB-087,1,0,0,KRB-087 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,3.425,3.77083333333333,4,4,171,-0.083823051319978,0.24960863292930013,Never treated,0
KRB-087,2,0,0,KRB-087 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,2.76444444444444,2.93055555555555,4,4,171,-1.4778907134701265,-1.6527912955738366,Never treated,0
KRB-087,3,0,0,KRB-087 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,3.1125,3.33333333333333,4,4,171,-0.743337819999081,-0.7408971149690248,Never treated,0
KRB-087,4,0,0,KRB-087 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,2.99791666666667,3.48717948717949,4,4,171,-0.9851599018480782,-0.3925874014223472,Never treated,0
KRB-087,5,0,0,KRB-087 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,27717.118915,1194.083984,504,Dari,Chahar Aimak - Jamshidi,2.88787878787879,3.43055555555555,4,4,171,-1.2173890416072073,-0.5207847265471796,Never treated,0
KRB-137,1,0,0,KRB-137 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.56111111111111,3.29166666666667,4,4,172,0.20343227014914048,-0.8352309957212307,Never treated,0
KRB-137,2,0,0,KRB-137 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.33333333333333,3.27380952380952,4,4,172,-0.27728071679918836,-0.875659801757913,Never treated,0
KRB-137,3,0,0,KRB-137 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.02666666666667,3.92857142857143,4,4,172,-0.9244845431296007,0.606729752919864,Never treated,0
KRB-137,4,0,0,KRB-137 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.43555555555555,3.59523809523809,4,4,172,-0.061546108022384256,-0.1479412930979228,Never treated,0
KRB-137,5,0,0,KRB-137 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,11987.086548,1192.785034,584,Dari,Chahar Aimak - Jamshidi,3.21333333333333,3.17628205128205,4,4,172,-0.5305343879719642,-1.0964632808812387,Never treated,0
KRB-138,1,0,0,KRB-138 1,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.49047619047619,3.13541666666667,4,4,173,0.05436099545088119,-1.1889830485420612,Never treated,0
KRB-138,2,0,0,KRB-138 2,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.61111111111111,3.98214285714286,4,4,173,0.3089546331377966,0.7280161710298655,Never treated,0
KRB-138,3,0,0,KRB-138 3,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.62380952380952,3.74305555555556,4,4,173,0.33575396342062425,0.18671937909450317,Never treated,0
KRB-138,4,0,0,KRB-138 4,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,2.4875,2.70833333333333,4,4,173,-2.062367357357287,-2.155905326252346,Never treated,0
KRB-138,5,0,0,KRB-138 5,0,Kushk (Rabat-e Sangi),Herat,RC-West,13569.161081,1157.417969,681,Dari,Chahar Aimak - Jamshidi,3.58055555555556,4.28125,4,4,173,0.24446874464474114,1.4051986721440202,Never treated,0
LAK-039,1,0,0,LAK-039 1,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,3.2625,3.47916666666667,0,5,174,-0.4267707310331108,-0.4107285323362344,Never treated,0
LAK-039,2,0,0,LAK-039 2,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,2.86296296296296,2.87083333333333,1,1,174,-1.2699725760258076,-1.7880031913186822,Never treated,0
LAK-039,3,0,0,LAK-039 3,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,3.12083333333333,3.47619047619048,1,1,174,-0.7257507595009782,-0.4174666666756782,Never treated,0
LAK-039,4,0,0,LAK-039 4,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,2.77111111111111,3.16666666666667,1,1,174,-1.463821065071632,-1.118232637977895,Never treated,0
LAK-039,5,0,0,LAK-039 5,0,Lajah-Ahmad Khel,Paktiya,RC-East,4659.509113,2023.194946,324,Pashto,Pashtun,3.68974358974359,3.59895833333333,1,1,174,0.47490433219688344,-0.13951862517361321,Never treated,0
LAK-051,1,0,0,LAK-051 1,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.45833333333333,4.03091397849462,0,5,175,-0.013474809327547155,0.8384346305278438,Never treated,0
LAK-051,2,0,0,LAK-051 2,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,2.86666666666667,3.05833333333333,1,1,175,-1.2621561046933016,-1.363500727933686,Never treated,0
LAK-051,3,0,0,LAK-051 3,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.32307692307692,2.88888888888889,1,1,175,-0.2989263297199374,-1.7471251763260427,Never treated,0
LAK-051,4,0,0,LAK-051 4,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.26944444444444,3.875,1,1,175,-0.4121148472846962,0.4854433348098614,Never treated,0
LAK-051,5,0,0,LAK-051 5,0,Lajah-Ahmad Khel,Paktiya,RC-East,8180.341571,2055.302002,2235,Pashto,Pashtun,3.53333333333333,3.95,1,1,175,0.14480873515543793,0.6552443201638604,Never treated,0
LAK-058,1,0,0,LAK-058 1,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.34791666666667,3.625,0,5,176,-0.2465033609274827,-0.08055994970346712,Never treated,0
LAK-058,2,0,0,LAK-058 2,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.59,3.59259259259259,1,1,176,0.26440074654258844,-0.1539307458440899,Never treated,0
LAK-058,3,0,0,LAK-058 3,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.13333333333333,3.5224358974359,1,1,176,-0.6993701687538137,-0.31276642540123706,Never treated,0
LAK-058,4,0,0,LAK-058 4,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.11777777777778,3.35897435897436,1,1,176,-0.7321993483502729,-0.682845496044571,Never treated,0
LAK-058,5,0,0,LAK-058 5,0,Lajah-Ahmad Khel,Paktiya,RC-East,5802.030108,2020.360962,196,Pashto,Pashtun,3.51666666666667,3.19444444444445,1,1,176,0.1096346141592333,-1.055343384143076,Never treated,0
LAM-017,1,0,0,LAM-017 1,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.65833333333333,3.57638888888889,0,5,177,0.40861464262707914,-0.19061614391438922,Never treated,0
LAM-017,2,0,0,LAM-017 2,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.42291666666667,3.22619047619048,1,1,177,-0.0882198164444976,-0.9834699511890067,Never treated,0
LAM-017,3,0,0,LAM-017 3,0,Lajah-Mangal,Paktiya,RC-East,4836.113847,1864.682007,494,Pashto,Pashtun,3.64074074074074,3.77083333333333,1,1,177,0.37148640379774217,0.24960863292930013,Never treated,0
