2011	4	"2011_04"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.054460465	0	0		2340.88										0.089965726			3.520929	0.094970091		0.068248554		-0.5147219	30.09292	0.071644368		2	1	0	2	0	0.05257826			"climatic hazards"		0.056649808				0.054617462				100.36	0.7484458		0.516552519	0.549469859	0	0.395199269	0.599921912	0.611989545	1.130258872	32.55556				78601			1.956863865	2.166176666	1.952760669	0.069008727		4.211401	22.21208					119458.9	0.079333859	0.077476672	0.061026912							0.090220149	
2011	5	"2011_05"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.06904371	0	0		2340.88										0.057645557			3.520929	0.075371825		0.086532031		-1.173982	33.05578	0.053529481		2					0.061615267			"climatic hazards"		0.066283154				0.094532868				99.68631	0.8105018		0.477138252	0.677478894	0	0.168703713	0.87206876	0.08163848	1.19989934	32.55556				78601			2.006452526	1.844682243	2.111276209	0.08834521		12.43978	50.85261					119458.9	0.080230126	0.08334336	0.069763768							0.051121242	
2011	6	"2011_06"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.088149224	0	0		2340.88										0.076552993			3.520929	0.08722003		0.088317148		-2.098437	30.36982	0.055389054		2					0.086914991			"climatic hazards"		0.079335036				0.081007026				107.6012	0.8359427		0.421869146	0.561433199	0	0.075848054	0.772344599	0.275329512	1.257709609	32.55556				78601			2.119535027	1.819740702	1.89023758	0.060485843		9.424613	40.39272					119458.9	0.07063879	0.097481538	0.052049377							0.098606199	
2011	7	"2011_07"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.06644477	0	0		2340.88										0.064890737			3.520929	0.084035077		0.080878696		2.266214	33.99472	0.059462909		2	1	0	2	0	0.0850933			"climatic hazards"		0.071561218				0.08070248				110.0111	0.8402864		0.682812468	0.718045374	0	0.059994168	0.999996693	1.85E-06	1.338977346	32.55556				78601			1.917686596	1.804193505	2.072665326	0.089126189		16.30769	55.26123					119458.9	0.092770129	0.091951698	0.073746639							0.09266898	
2011	8	"2011_08"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.095959153	0	0		2340.88										0.081868563			3.520929	0.086889378		0.081966027		-9.154803	25.13707	0.085222189		2					0.099609493			"climatic hazards"		0.05277382				0.079049445				93.83965	0.764114		0	0.335354586	0	0.338012572	0.608844498	0.244894146	1.367707529	32.55556				78601			2.146400209	1.995790403	1.770726172	0.087652733		4.481176	42.03632					119458.9	0.095017606	0.081861897	0.09886401							0.059314139	
2011	9	"2011_09"	712	"Majang"	35.12831	7.381215	"Ethiopia"	0.067750149	0	0		2340.88										0.065201572			3.520929	0.064136534		0.076898693		-1.608673	34.73738	0.068260441		2					0.086789438			"climatic hazards"		0.072095301				0.068635297				101.1825	0.8364495		0.451149985	0.750131666	0	0.073998306	0.849847545	0.184867998	1.392888307	32.55556				78601			1.932043864	2.106247025	1.907661313	0.055839292		11.76792	45.27791					119458.9	0.093915376	0.08509734	0.097749454							0.050273824	
2010	7	"2010_07"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.964415236	2134.57	1	0.986620473				1	0.817726143	0.968886707	0.778271843		0.922487242	0.854275812	44.90625		0.986893156			-0.8888958	18.49532			2						0.85231353	0.780189528	"continued strife"	0.959390629		0.89974574	0.96170079	0.990115935			0.977871258	0.827383148	104.6466	0.4970549	0			0.834659975				0.560737	83.75		0.986725129	0.788858544	162847		0.985655639	2.165784476	1.927149906	2.110426149		0.780465269	-0.1826815	6.938141	0.865912525	0.992297963		0.833584875	22440.57				0.800077624	1	0.982770682	1	0.973998945	0.873509449		0.956626974
2010	8	"2010_08"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.756445751	2134.57	0.758889505	0.719847699				0.721498159	0.621379114	0.753795147	0.686033538		0.652325146	0.659461649	44.90625		0.81917236			2.351784	20.26937			2						0.75956039	0.786122846	"continued strife"	0.702614351		0.694806948	0.694754429	0.677663521			0.662847354	0.760539318	104.6876	0.4437623	0			0.653583765				0.5540855	83.75		0.770751782	0.779384829	162847		0.756495777	2.18425848	1.946567647	1.848927936		0.695665455	-0.5828016	4.247498	0.660450453	0.822130342		0.793077386	22440.57				0.695255092	0.72036146	0.726412319	0.703334457	0.789834942	0.636136654		0.782490894
2010	9	"2010_09"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.595321967	2134.57	0.665255419	0.590933311				0.522565166	0.619300144	0.631803403	0.643187957		0.5874234	0.577646739	44.90625		0.494141453			0.8200266	16.60717			2						0.524979513	0.554160131	"continued strife"	0.508870826		0.522359765	0.539023321	0.535683878			0.659788813	0.602620238	106.7176	0.3955515	0			0.509271488				0.5619686	83.75		0.557623056	0.51887802	162847		0.622756248	2.111712747	1.864376855	2.115007725		0.514065259	-0.06348254	3.249528	0.672887506	0.607750819		0.61490511	22440.57				0.527003966	0.537148317	0.550054133	0.65911312	0.639099109	0.629441941		0.545818652
2010	10	"2010_10"	29	"Jamaame"	42.80163	0.124303	"Somalia"		0	0	0.247821804	2134.57	0.202121198	0.262623373				0.227900008	0.259075702	0.262207667	0.225885761		0.230370642	0.214889257	44.90625		0.210483682			-1.55641	13.03583			2						0.20447152	0.250606725	"continued strife"	0.236205741		0.210703351	0.237925782	0.226437035			0.265527291	0.243647926	94.05821	0.339298	0			0.157108502				0.5947121	83.75		0.236471653	0.223255418	162847		0.250520765	1.907504225	1.969624376	2.090777233		0.242501902	-1.403965	1.624674	0.215978164	0.263814159		0.220369856	22440.57				0.215411825	0.248603224	0.253332839	0.231381378	0.211291143	0.220097751		0.201704072
